Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
02:56.6     	22.14 	53.3    	23.17
02:57.5     	22.10 	53.8    	23.17
02:58.4     	22.15 	54.4    	23.17
02:59.3     	22.27 	54.1    	23.17
03:00.1     	22.37 	53.8    	23.18
03:01.0     	22.44 	53.7    	23.18
03:01.9     	22.49 	53.7    	23.18
03:02.8     	22.52 	53.4    	23.19
03:03.7     	22.49 	52.5    	23.18
03:04.7     	22.52 	52.8    	23.19
03:05.5     	22.46 	53.7    	23.19
03:06.4     	22.46 	53.9    	23.19
03:07.3     	22.50 	53.5    	23.20
03:08.2     	22.62 	53.3    	23.21
03:09.1     	22.71 	53.1    	23.21
03:10.0     	22.76 	53.3    	23.22
03:10.9     	22.78 	54.3    	23.23
03:11.8     	22.83 	54.7    	23.25
03:12.7     	22.73 	55.0    	23.26
03:13.5     	22.64 	55.2    	23.27
03:14.5     	22.58 	55.7    	23.28
03:15.4     	22.57 	55.8    	23.29
03:16.3     	22.63 	56.4    	23.29
03:17.2     	22.59 	56.3    	23.30
03:18.1     	22.65 	56.3    	23.31
03:19.0     	22.65 	56.4    	23.31
03:19.9     	22.62 	55.3    	23.32
03:21.0     	22.59 	56.6    	23.33
03:21.6     	22.63 	57.3    	23.33
03:22.5     	22.62 	55.7    	23.34
03:23.4     	22.58 	54.9    	23.34
03:24.3     	22.57 	55.3    	23.34
03:25.3     	22.62 	56.3    	23.35
03:26.2     	22.66 	57.0    	23.35
03:27.0     	22.65 	57.1    	23.36
03:27.9     	22.77 	57.6    	23.36
03:28.8     	22.86 	57.8    	23.37
03:29.7     	22.93 	57.9    	23.37
03:30.6     	22.94 	57.2    	23.38
03:31.5     	22.87 	55.1    	23.39
03:32.8     	22.81 	52.9    	23.40
03:33.3     	22.85 	56.5    	23.41
03:34.7     	22.83 	58.0    	23.41
03:34.8     	22.83 	58.0    	23.41
03:35.0     	22.99 	--      	--
03:36.0     	23.01 	57.8    	23.43
03:36.9     	23.00 	57.7    	23.44
03:37.8     	22.99 	57.7    	23.45
03:38.7     	23.02 	56.7    	23.46
03:39.6     	23.09 	58.6    	23.47
03:40.5     	23.08 	59.4    	23.48
03:41.4     	23.00 	59.6    	23.49
03:42.3     	22.95 	58.8    	23.50
03:43.1     	22.81 	57.5    	23.51
03:44.0     	22.75 	58.0    	23.51
03:44.9     	22.71 	55.7    	23.51
03:45.8     	22.75 	55.6    	23.52
03:46.8     	22.80 	54.9    	23.52
03:47.7     	22.75 	54.6    	23.53
03:48.5     	22.68 	54.1    	23.53
03:49.4     	22.56 	52.9    	23.54
03:50.3     	22.43 	53.5    	23.54
03:51.2     	22.45 	54.0    	23.54
03:52.1     	22.38 	53.4    	23.54
03:53.0     	22.30 	53.5    	23.54
03:53.9     	22.29 	53.4    	23.54
