Time [mm:ss]	T [°C]	U [%r H]    	Tu Cap [°C]
37:30.9     	-17.73	32.6        	-15.00
37:31.8     	-17.76	32.6        	-15.03
37:32.6     	-17.81	32.5        	-15.07
37:33.5     	-17.85	32.4        	-15.09
37:34.4     	-17.90	32.3        	-15.14
37:35.3     	-17.92	32.0        	-15.18
37:36.2     	-17.89	31.5        	-15.23
37:37.1     	-17.94	31.4        	-15.26
37:37.9     	-17.98	31.3        	-15.29
37:38.9     	-18.03	31.4        	-15.33
37:39.8     	-18.06	31.6        	-15.38
37:40.7     	-18.11	31.8        	-15.45
37:41.6     	-18.13	31.9        	-15.48
37:42.5     	-18.20	32.0        	-15.55
37:43.4     	-18.26	31.9        	-15.57
37:44.3     	-18.29	31.8        	-15.58
37:45.2     	-18.30	31.7        	-15.61
37:46.0     	-18.34	31.5        	-15.68
37:47.0     	-18.38	31.1        	-15.78
37:47.9     	-18.41	30.7        	-15.82
37:48.7     	-18.44	30.6        	-15.86
37:49.6     	-18.48	30.7        	-15.92
37:50.5     	-18.51	30.4        	-15.97
37:51.5     	-18.54	30.2        	-16.01
37:52.4     	-18.57	30.3        	-16.05
37:53.3     	-18.61	30.1        	-16.09
37:54.1     	-18.63	30.1        	-16.13
37:55.0     	-18.68	30.3        	-16.16
37:55.9     	-18.70	30.3        	-16.19
37:56.8     	-18.72	30.3        	-16.24
37:57.7     	-18.77	30.4        	-16.30
37:58.6     	-18.81	30.3        	-16.33
37:59.5     	-18.84	30.3        	-16.37
38:00.4     	-18.89	30.3        	-16.39
38:01.3     	-18.91	30.3        	-16.45
38:02.1     	-18.94	30.2        	-16.47
38:03.1     	-18.95	30.1        	-16.50
38:03.8     	-18.97	30.1        	-16.50
38:04.0     	-18.97	30.0        	-16.54
38:04.9     	-18.99	29.7        	-16.58
38:06.3     	-19.00	29.5        	-16.63
38:06.6     	-19.11	29.5        	-16.63
38:06.7     	-19.11	29.5        	-16.65
38:07.5     	-19.07	29.2        	-16.68
38:08.4     	-19.10	29.1        	-16.70
38:09.3     	-19.12	29.0        	-16.76
38:10.3     	-19.17	28.9        	-16.76
38:11.2     	-19.22	28.9        	-16.79
38:12.1     	-19.25	28.9        	-16.82
38:12.9     	-19.28	28.9        	-16.83
38:13.8     	-19.30	28.8        	-16.85
38:14.8     	-19.35	28.9        	-16.87
38:15.6     	-19.39	28.9        	-16.91
38:16.5     	-19.43	28.8        	-16.94
38:17.4     	-19.37	28.5        	-16.98
38:18.3     	-19.53	28.8        	-17.02
38:19.2     	-19.57	28.8        	-17.05
38:20.1     	-19.62	28.8        	-17.09
38:20.9     	-19.66	28.8        	-17.11
38:21.9     	-19.72	28.8        	-17.13
38:22.9     	-19.74	28.8        	-17.16
38:23.7     	-19.74	28.7        	-17.16
38:24.6     	-19.76	28.7        	-17.18
38:25.5     	-19.80	28.7        	-17.22
38:26.4     	-19.83	28.6        	-17.28
38:27.3     	-19.89	28.6        	-17.33
38:28.2     	-19.94	28.6        	-17.37
38:29.0     	-19.97	28.5        	-17.42
38:29.9     	-20.03	28.5        	-17.47
38:30.8     	-20.08	28.5        	-17.53
38:31.7     	-20.16	28.6        	-17.57
38:32.7     	-20.21	28.6        	-17.61
38:33.6     	-20.24	28.5        	-17.64
38:34.4     	-20.27	28.5        	-17.69
38:35.3     	-20.31	28.5        	-17.76
38:36.3     	-20.35	28.4        	-17.80
38:37.1     	-20.39	28.4        	-17.84
38:38.0     	-20.44	28.4        	-17.89
38:38.9     	-20.47	28.4        	-17.94
38:39.8     	-20.52	28.4        	-17.97
38:40.7     	-20.56	28.4        	-18.01
38:41.6     	-20.61	28.3        	-18.07
38:42.4     	-20.65	28.3        	-18.10
38:43.3     	-20.71	28.2        	-18.13
38:44.4     	-20.73	28.1        	-18.17
38:45.2     	-20.75	27.9        	-18.22
38:46.1     	-20.80	27.6        	-18.29
38:47.0     	-20.83	27.2        	-18.37
38:47.9     	-20.87	26.6        	-18.45
38:48.8     	-20.88	26.1        	-18.52
38:49.7     	-20.90	25.7        	-18.55
38:50.6     	-20.94	25.4        	-18.57
38:51.4     	-20.96	24.9        	-18.61
38:52.3     	-21.01	24.5        	-18.65
38:53.3     	-21.04	24.1        	-18.67
38:54.1     	-21.09	23.8        	-18.70
38:55.0     	-21.12	23.6        	-18.72
38:55.9     	-21.15	23.4        	-18.76
38:56.9     	-21.19	23.1        	-18.78
38:57.8     	-21.23	23.0        	-18.80
38:58.7     	-21.28	22.8        	-18.86
38:59.5     	-21.34	22.5        	-18.88
39:00.4     	-21.37	22.3        	-18.93
39:01.3     	-21.41	22.1        	-18.96
39:02.2     	-21.43	22.0        	-18.97
39:03.1     	-21.48	21.9        	-19.03
39:04.0     	-21.54	21.7        	-19.09
39:04.9     	-21.60	21.5        	-19.13
39:05.8     	-21.65	21.4        	-19.16
39:06.7     	-21.69	21.3        	-19.17
39:07.5     	-21.72	21.3        	-19.18
39:08.5     	-21.75	21.2        	-19.23
39:09.4     	-21.77	21.0        	-19.25
39:10.3     	-21.80	20.9        	-19.28
39:11.2     	-21.85	20.8        	-19.36
39:12.1     	-21.87	20.6        	-19.43
39:13.0     	-21.88	20.4        	-19.48
39:13.9     	-21.88	20.1        	-19.50
39:14.8     	-21.90	20.0        	-19.52
39:15.6     	-21.95	19.9        	-19.53
39:16.5     	-22.01	19.9        	-19.54
39:17.4     	-22.05	19.8        	-19.56
39:18.3     	-22.08	19.7        	-19.56
39:19.2     	-22.11	19.6        	-19.58
39:20.2     	-22.15	19.5        	-19.62
39:21.1     	-22.19	19.4        	-19.64
39:22.0     	-22.15	19.4        	-19.67
39:22.6     	-22.10	19.4        	-19.67
39:22.9     	-22.29	19.4        	-19.66
39:23.7     	-22.33	19.4        	-19.67
39:24.6     	-22.34	19.3        	-19.72
39:25.5     	-22.38	19.2        	-19.78
39:26.4     	-22.32	18.9        	-19.82
39:27.3     	-22.46	19.0        	-19.87
39:28.2     	-22.51	19.0        	-19.88
39:29.0     	-22.55	19.0        	-19.93
39:29.9     	-22.60	19.0        	-19.94
39:31.0     	-22.66	19.0        	-19.95
39:31.8     	-22.71	19.0        	-19.95
39:32.7     	-22.76	19.1        	-19.96
39:33.6     	-22.78	19.0        	-19.97
39:34.2     	-22.80	19.0        	-19.97
39:34.5     	-22.79	19.0        	-20.00
39:35.4     	-22.82	18.9        	-20.04
39:36.3     	-22.86	18.9        	-20.09
39:37.2     	-22.91	18.9        	-20.19
39:38.1     	-22.93	18.7        	-20.29
39:39.0     	-22.96	18.6        	-20.33
39:39.8     	-23.01	18.6        	-20.36
39:40.7     	-23.05	18.6        	-20.41
39:41.6     	-23.11	18.6        	-20.44
39:42.5     	-23.17	18.7        	-20.48
39:43.4     	-23.20	18.7        	-20.51
39:44.3     	-23.26	18.7        	-20.57
39:45.3     	-23.29	18.7        	-20.60
39:46.2     	-23.33	18.7        	-20.63
39:47.1     	-23.37	18.7        	-20.67
39:47.9     	-23.41	18.7        	-20.69
39:48.8     	-23.44	18.6        	-20.72
39:49.7     	-23.49	18.6        	-20.76
39:50.6     	-23.53	18.6        	-20.80
39:51.5     	-23.59	18.6        	-20.87
39:52.4     	-23.62	18.5        	-20.91
39:53.3     	-23.69	18.5        	-20.96
39:54.1     	-23.75	18.5        	-21.00
39:55.1     	-23.77	18.5        	-21.05
39:55.9     	-23.81	18.4        	-21.14
39:56.9     	-23.87	18.3        	-21.19
39:57.8     	-23.91	18.3        	-21.23
39:58.7     	-23.97	18.2        	-21.28
39:59.6     	-24.00	18.1        	-21.34
40:00.5     	-24.03	17.9        	-21.37
40:01.3     	-24.08	17.8        	-21.36
40:02.3     	-24.12	17.8        	-21.38
40:03.2     	-24.16	17.8        	-21.41
40:04.0     	-24.24	17.8        	-21.45
40:04.9     	-24.30	17.7        	-21.47
40:05.8     	-24.33	17.7        	-21.52
40:06.7     	-24.37	17.6        	-21.58
40:07.6     	-24.42	17.6        	-21.60
40:08.6     	-24.44	17.6        	-21.65
40:09.4     	-24.49	17.6        	-21.69
40:10.4     	-24.55	17.6        	-21.74
40:11.3     	-24.59	17.6        	-21.78
40:12.1     	-24.66	17.6        	-21.83
40:13.0     	-24.70	17.6        	-21.89
40:13.9     	-24.72	17.5        	-21.93
40:14.8     	-24.77	17.5        	-21.96
40:15.7     	-24.83	17.6        	-21.97
40:16.6     	-24.90	17.7        	-21.98
40:17.4     	-24.96	17.8        	-21.99
40:18.3     	-24.98	17.8        	-22.02
40:19.2     	-25.00	17.8        	-22.11
40:20.2     	-25.02	17.7        	-22.22
40:21.1     	-25.06	17.7        	-22.33
40:21.7     	-25.10	17.7        	-22.33
40:22.0     	-25.10	17.8        	-22.40
40:22.8     	-25.12	17.6        	-22.46
40:23.7     	-25.17	17.7        	-22.50
40:24.6     	-25.22	17.7        	-22.55
40:25.5     	-25.26	17.8        	-22.59
40:26.4     	-25.28	17.8        	-22.63
40:27.4     	-25.30	17.8        	-22.67
40:28.2     	-25.25	17.7        	-22.68
40:29.1     	-25.21	17.7        	-22.71
40:30.0     	-25.22	17.7        	-22.75
40:30.8     	-25.21	17.7        	-22.76
40:31.9     	-25.30	17.9        	-22.77
40:32.9     	-25.40	17.9        	-22.76
40:33.6     	-25.42	18.1        	-22.77
40:34.5     	-25.48	18.1        	-22.79
40:35.4     	-25.53	18.2        	-22.81
40:36.3     	-25.59	18.2        	-22.86
40:37.2     	-25.65	18.2        	-22.89
40:38.1     	-25.69	18.3        	-22.90
40:39.0     	-25.74	18.3        	-22.93
40:39.9     	-25.78	18.3        	-22.93
40:40.8     	-25.79	18.2        	-22.95
40:41.6     	-25.82	18.2        	-22.95
40:42.5     	-25.87	18.3        	-22.98
40:43.5     	-25.91	18.3        	-23.01
40:44.3     	-25.97	18.3        	-23.03
40:45.2     	-25.98	18.3        	-23.05
40:46.1     	-26.02	18.2        	-23.12
40:47.1     	-26.03	18.1        	-23.16
40:48.0     	-26.10	18.1        	-23.21
40:48.9     	-26.16	18.1        	-23.25
40:49.8     	-26.20	18.0        	-23.29
40:50.6     	-26.20	17.9        	-23.31
40:51.5     	-26.20	17.8        	-23.34
40:52.4     	-26.22	17.7        	-23.37
40:53.3     	-26.26	17.6        	-23.40
40:54.2     	-26.29	17.6        	-23.42
40:55.1     	-26.32	17.6        	-23.43
40:56.0     	-26.35	17.6        	-23.46
40:56.9     	-26.42	17.6        	-23.47
40:57.8     	-26.42	17.5        	-23.50
40:58.6     	-26.45	17.5        	-23.53
40:59.6     	-26.48	17.4        	-23.57
41:00.5     	-26.54	17.4        	-23.60
41:01.4     	-26.56	17.4        	-23.65
41:02.3     	-26.61	17.3        	-23.66
41:03.2     	-26.61	17.2        	-23.67
41:04.1     	-26.64	17.2        	-23.69
41:05.0     	-26.62	17.1        	-23.72
41:05.9     	-26.64	17.0        	-23.78
41:06.7     	-26.65	16.9        	-23.80
41:07.6     	-26.71	16.9        	-23.83
41:08.5     	-26.74	16.7        	-23.85
41:09.4     	-26.79	16.6        	-23.92
41:10.3     	-26.82	16.5        	-23.96
41:11.2     	-26.85	16.3        	-23.99
41:12.2     	-26.89	16.3        	-24.03
41:13.1     	-26.94	16.2        	-24.11
41:14.0     	-26.98	16.1        	-24.15
41:14.8     	-27.03	16.0        	-24.22
41:15.7     	-27.09	16.0        	-24.27
41:16.6     	-27.13	15.9        	-24.31
41:17.5     	-27.16	15.9        	-24.35
41:18.4     	-27.19	15.9        	-24.40
41:19.3     	-27.23	15.9        	-24.44
41:20.2     	-27.27	15.8        	-24.48
41:21.1     	-27.27	15.8        	-24.50
41:22.0     	-27.30	15.8        	-24.52
41:22.8     	-27.32	15.7        	-24.54
41:23.8     	-27.36	15.7        	-24.57
41:24.7     	-27.36	15.7        	-24.58
41:25.6     	-27.38	15.6        	-24.61
41:26.5     	-27.43	15.6        	-24.63
41:27.4     	-27.43	15.6        	-24.65
41:28.3     	-27.47	15.6        	-24.65
41:29.2     	-27.50	15.5        	-24.66
41:30.1     	-27.51	15.5        	-24.67
41:30.9     	-27.56	15.5        	-24.69
41:31.8     	-27.62	15.4        	-24.76
41:32.7     	-27.63	15.3        	-24.77
41:33.6     	-27.64	15.2        	-24.78
41:34.5     	-27.63	15.2        	-24.81
41:35.5     	-27.59	15.0        	-24.81
41:36.4     	-27.63	15.0        	-24.85
41:37.3     	-27.68	15.0        	-24.86
41:38.2     	-27.72	15.0        	-24.87
41:39.0     	-27.78	15.1        	-24.90
41:39.9     	-27.82	15.1        	-24.94
41:40.8     	-27.88	15.1        	-24.99
41:41.7     	-27.97	15.1        	-25.03
41:42.6     	-27.99	15.1        	-25.06
41:43.5     	-28.06	15.1        	-25.07
41:44.3     	-28.02	14.9        	-25.09
41:45.3     	-28.09	15.0        	-25.09
41:46.2     	-28.13	15.0        	-25.12
41:47.1     	-28.16	14.9        	-25.15
41:48.0     	-28.21	14.9        	-25.17
41:48.9     	-28.26	14.9        	-25.20
41:49.8     	-28.27	14.9        	-25.22
41:50.7     	-28.28	14.8        	-25.23
41:51.6     	-28.29	14.7        	-25.28
41:52.5     	-28.30	14.6        	-25.33
41:53.4     	-28.39	14.7        	-25.35
41:54.3     	-28.46	14.7        	-25.40
41:55.1     	-28.51	14.6        	-25.42
41:56.0     	-28.55	14.6        	-25.45
41:56.9     	-28.58	14.6        	-25.49
41:57.8     	-28.64	14.6        	-25.53
41:58.7     	-28.66	14.5        	-25.56
41:59.7     	-28.68	14.4        	-25.59
42:00.5     	-28.75	14.4        	-25.64
42:01.4     	-28.75	14.3        	-25.65
42:02.4     	-28.80	14.3        	-25.68
42:03.2     	-28.79	14.2        	-25.71
42:04.1     	-28.84	14.1        	-25.76
42:05.0     	-28.87	14.1        	-25.78
42:05.9     	-28.86	14.0        	-25.79
42:06.8     	-28.90	13.9        	-25.84
42:07.7     	-28.94	13.8        	-25.89
42:08.5     	-28.97	13.7        	-25.92
42:09.4     	-28.96	13.6        	-25.97
42:10.3     	-29.00	13.6        	-26.01
42:11.3     	-28.99	13.5        	-26.04
42:12.2     	-29.01	13.4        	-26.11
42:13.1     	-29.06	13.4        	-26.15
42:13.9     	-29.11	13.4        	-26.21
42:14.9     	-29.14	13.5        	-26.23
42:15.8     	-29.16	13.5        	-26.26
42:16.6     	-29.16	13.7        	-26.27
42:17.5     	-29.20	14.1        	-26.28
42:18.4     	-29.21	14.5        	-26.32
42:19.3     	-29.19	14.8        	-26.32
42:20.2     	-29.16	15.1        	-26.34
42:21.1     	-29.17	15.4        	-26.33
42:22.0     	-29.18	15.8        	-26.34
42:22.9     	-29.11	15.9        	-26.35
42:23.8     	-29.18	16.3        	-26.36
42:24.7     	-29.21	16.6        	-26.37
42:25.6     	-29.26	16.9        	-26.37
42:26.5     	-29.29	17.1        	-26.43
42:27.4     	-29.33	17.3        	-26.44
42:28.3     	-29.36	17.5        	-26.49
42:29.2     	-29.33	17.6        	-26.53
42:30.0     	-29.27	17.5        	-26.54
42:30.9     	-29.37	17.8        	-26.56
42:31.8     	-29.46	18.0        	-26.58
42:32.8     	-29.49	18.1        	-26.60
42:33.7     	-29.49	18.1        	-26.62
42:34.6     	-29.58	18.3        	-26.62
42:35.4     	-29.64	18.3        	-26.64
42:36.4     	-29.73	18.4        	-26.66
42:37.3     	-29.72	18.3        	-26.68
42:38.1     	-29.76	18.3        	-26.71
42:39.0     	-29.80	18.3        	-26.74
42:39.9     	-29.84	18.2        	-26.79
42:40.8     	-29.90	18.2        	-26.82
42:41.7     	-29.92	18.1        	-26.87
42:42.6     	-29.96	18.0        	-26.90
42:43.6     	-30.00	17.9        	-26.96
42:44.4     	-30.02	17.7        	-26.99
42:45.3     	-30.05	17.7        	-27.04
42:46.2     	-30.04	17.6        	-27.07
42:47.1     	-30.08	17.6        	-27.12
42:48.0     	-30.16	17.8        	-27.16
42:48.9     	-30.22	17.8        	-27.20
42:49.8     	-30.27	17.8        	-27.23
42:50.7     	-30.31	17.9        	-27.25
42:51.6     	-30.34	18.0        	-27.30
42:52.4     	-30.39	18.0        	-27.34
42:53.4     	-30.42	18.2        	-27.39
42:54.3     	-30.36	18.2        	-27.41
42:55.4     	-30.31	18.0        	-27.43
42:56.1     	-30.27	18.4        	-27.45
42:57.0     	-30.30	18.7        	-27.46
42:57.8     	-30.30	19.0        	-27.46
42:58.7     	-30.34	19.4        	-27.48
42:59.7     	-30.30	19.6        	-27.49
43:00.5     	-30.35	20.0        	-27.52
43:01.4     	-30.44	20.4        	-27.54
43:02.3     	-30.57	21.0        	-27.56
43:03.3     	-30.64	21.5        	-27.58
43:04.2     	-30.69	21.9        	-27.62
43:05.1     	-30.77	22.3        	-27.63
43:05.9     	-30.85	22.7        	-27.65
43:06.8     	-30.90	23.0        	-27.68
43:07.7     	-30.93	23.3        	-27.73
43:08.6     	-30.96	23.4        	-27.77
43:09.5     	-31.05	23.8        	-27.81
43:10.4     	-31.12	24.0        	-27.84
43:11.3     	-31.16	24.2        	-27.89
43:12.2     	-31.22	24.4        	-27.93
43:13.1     	-31.25	24.6        	-27.99
43:13.9     	-31.31	24.8        	-28.06
43:14.9     	-31.38	24.9        	-28.14
43:15.8     	-31.42	24.9        	-28.20
43:16.7     	-31.45	25.0        	-28.24
43:17.6     	-31.31	24.7        	-28.28
43:18.5     	-31.52	25.2        	-28.30
43:19.4     	-31.55	25.3        	-28.34
43:20.3     	-31.66	25.6        	-28.37
43:21.2     	-31.69	25.7        	-28.42
43:22.0     	-31.72	25.8        	-28.47
43:22.9     	-31.74	25.8        	-28.52
43:23.8     	-31.72	25.8        	-28.58
43:24.7     	-31.70	25.7        	-28.65
43:25.7     	-31.56	25.4        	-28.71
43:26.6     	-31.74	25.8        	-28.73
43:27.4     	-31.87	26.2        	-28.74
43:28.4     	-31.93	26.4        	-28.74
43:29.3     	-31.96	26.4        	-28.75
43:30.1     	-32.01	26.5        	-28.78
43:31.0     	-32.09	26.6        	-28.81
43:31.9     	-32.09	26.5        	-28.84
43:32.8     	-32.16	26.5        	-28.87
43:33.7     	-32.16	26.4        	-28.90
43:34.6     	-32.20	26.3        	-28.94
43:35.4     	-32.26	26.2        	-28.99
43:36.9     	-32.32	26.1        	-29.03
43:37.4     	-32.28	25.7        	-29.07
43:38.2     	-32.30	25.6        	-29.12
43:39.1     	-32.32	25.4        	-29.15
43:40.0     	-32.38	25.3        	-29.20
43:41.1     	-32.43	25.0        	-29.22
43:41.8     	-32.40	24.6        	-29.27
43:42.7     	-32.43	24.3        	-29.31
43:43.5     	-32.52	24.0        	-29.34
43:44.4     	-32.57	23.6        	-29.36
43:45.3     	-32.55	23.0        	-29.39
43:46.2     	-32.55	22.6        	-29.42
43:47.1     	-32.49	22.0        	-29.44
43:48.1     	-32.49	21.5        	-29.48
43:48.9     	-32.51	21.1        	-29.51
43:49.8     	-32.55	20.7        	-29.53
43:50.7     	-32.62	20.4        	-29.56
43:51.6     	-32.70	20.2        	-29.60
43:52.5     	-32.74	19.8        	-29.63
43:53.4     	-32.78	19.5        	-29.64
43:54.3     	-32.76	19.1        	-29.65
43:55.2     	-32.78	18.8        	-29.67
43:56.2     	-32.79	18.5        	-29.70
43:57.0     	-32.87	18.3        	-29.75
43:57.9     	-32.95	18.1        	-29.78
43:58.8     	-32.98	17.9        	-29.83
43:59.7     	-33.01	17.6        	-29.91
44:00.6     	-33.06	17.5        	-29.94
44:01.5     	-33.10	17.3        	-30.02
44:02.3     	-33.13	17.0        	-30.08
44:03.3     	-33.13	16.8        	-30.11
44:04.2     	-33.16	16.7        	-30.15
44:05.0     	-33.16	16.5        	-30.19
44:05.9     	-33.18	16.4        	-30.26
44:06.9     	-33.17	16.1        	-30.31
44:07.8     	-33.26	16.1        	-30.35
44:08.7     	-33.34	16.0        	-30.39
44:09.6     	-33.43	16.0        	-30.43
44:10.4     	-33.38	15.8        	-30.43
44:11.3     	-33.42	15.8        	-30.44
44:12.2     	-33.49	15.8        	-30.46
44:13.1     	-33.54	15.8        	-30.47
44:14.0     	-33.57	15.7        	-30.49
44:14.9     	-33.62	15.7        	-30.54
44:15.8     	-33.64	15.6        	-30.56
44:16.7     	-33.65	15.6        	-30.61
44:17.6     	-33.70	15.5        	-30.64
44:18.4     	-33.74	15.6        	-30.66
44:19.4     	-33.77	15.6        	-30.69
44:20.3     	-33.81	15.6        	-30.73
44:21.2     	-33.87	15.7        	-30.75
44:22.1     	-33.93	15.8        	-30.80
44:23.0     	-33.98	15.8        	-30.82
44:23.9     	-34.01	15.9        	-30.83
44:24.8     	-34.01	15.9        	-30.86
44:25.7     	-34.03	16.0        	-30.92
44:26.5     	-34.01	15.9        	-30.97
44:27.4     	-34.03	15.9        	-31.01
44:28.3     	-34.08	16.0        	-31.02
44:29.2     	-34.12	16.2        	-31.04
44:30.1     	-34.16	16.2        	-31.09
44:31.0     	-34.17	16.2        	-31.14
44:32.0     	-34.16	16.3        	-31.17
44:32.9     	-34.27	16.5        	-31.18
44:33.8     	-34.32	16.6        	-31.20
44:34.6     	-34.37	16.7        	-31.24
44:35.5     	-34.40	16.8        	-31.27
44:36.4     	-34.47	16.9        	-31.30
44:37.3     	-34.55	17.1        	-31.34
44:38.2     	-34.60	17.2        	-31.40
44:39.1     	-34.69	17.4        	-31.45
44:39.9     	-34.76	17.5        	-31.53
44:40.9     	-34.83	17.6        	-31.58
44:41.8     	-34.87	17.7        	-31.64
44:42.7     	-34.94	17.8        	-31.67
44:43.6     	-34.97	17.8        	-31.72
44:44.5     	-34.99	17.9        	-31.74
44:45.4     	-35.01	18.0        	-31.81
44:46.3     	-35.01	17.9        	-31.88
44:47.2     	-35.07	18.0        	-31.92
44:48.1     	-35.06	18.1        	-31.96
44:49.0     	-35.12	18.2        	-32.00
44:49.9     	-35.19	18.3        	-32.04
44:50.8     	-35.25	18.4        	-32.08
44:51.6     	-35.29	18.5        	-32.13
44:52.5     	-35.33	18.6        	-32.17
44:53.4     	-35.35	18.7        	-32.21
44:54.3     	-35.31	18.6        	-32.24
44:55.3     	-35.34	18.6        	-32.28
44:56.2     	-35.39	18.8        	-32.32
44:57.0     	-35.43	18.8        	-32.36
44:58.0     	-35.43	18.8        	-32.38
44:58.9     	-35.50	19.0        	-32.40
44:59.7     	-35.51	19.1        	-32.47
45:00.6     	-35.60	19.2        	-32.53
45:01.5     	-35.65	19.3        	-32.59
45:02.4     	-35.72	19.4        	-32.67
45:03.3     	-35.79	19.5        	-32.73
45:04.2     	-35.85	19.6        	-32.79
45:05.0     	-35.90	19.7        	-32.83
45:05.9     	-35.93	19.7        	-32.88
45:07.0     	-35.98	19.8        	-32.90
45:07.8     	-35.99	19.9        	-32.94
45:08.7     	-35.87	19.7        	-32.99
45:09.6     	-36.01	19.9        	-33.03
45:10.5     	-36.05	20.1        	-33.07
45:11.4     	-36.07	20.1        	-33.14
45:12.3     	-36.17	20.3        	-33.20
45:13.1     	-36.25	20.4        	-33.23
45:14.5     	-36.33	20.6        	-33.27
45:14.7     	-36.33	20.6        	-33.27
45:14.9     	-36.26	20.5        	-33.30
45:15.8     	-36.26	20.5        	-33.36
45:16.7     	-36.23	20.4        	-33.38
45:17.6     	-36.36	20.8        	-33.39
45:18.6     	-36.41	20.9        	-33.38
45:19.4     	-36.50	21.3        	-33.41
45:20.4     	-36.54	21.4        	-33.42
45:21.2     	-36.62	21.7        	-33.44
45:22.1     	-36.67	21.8        	-33.49
45:23.0     	-36.74	22.0        	-33.54
45:23.9     	-36.76	22.0        	-33.57
45:24.8     	-36.82	22.2        	-33.61
45:25.7     	-36.90	22.4        	-33.65
45:26.5     	-36.94	22.5        	-33.70
45:27.5     	-36.99	22.6        	-33.73
45:28.4     	-37.03	22.8        	-33.76
45:29.3     	-37.07	22.9        	-33.79
45:30.2     	-37.13	23.1        	-33.83
45:31.1     	-37.19	23.3        	-33.86
45:32.0     	-37.24	23.4        	-33.90
45:32.9     	-37.25	23.4        	-33.92
45:33.8     	-37.32	23.6        	-33.97
45:34.6     	-37.35	23.7        	-33.98
45:35.5     	-37.40	23.9        	-34.01
45:36.4     	-37.41	24.0        	-34.02
45:37.4     	-37.46	24.1        	-34.04
45:38.3     	-37.48	24.2        	-34.05
45:39.2     	-37.48	24.3        	-34.09
45:40.1     	-37.51	24.3        	-34.12
45:41.0     	-37.59	24.5        	-34.19
45:41.9     	-37.67	24.6        	-34.24
45:42.7     	-37.74	24.7        	-34.26
45:43.6     	-37.74	24.7        	-34.30
45:44.5     	-37.75	24.7        	-34.32
45:45.4     	-37.78	24.7        	-34.38
45:46.3     	-37.82	24.7        	-34.42
45:47.2     	-37.84	24.7        	-34.46
45:48.1     	-37.88	24.7        	-34.53
45:49.0     	-37.94	24.9        	-34.61
45:50.0     	-37.97	24.8        	-34.64
45:50.8     	-38.02	24.9        	-34.68
45:51.7     	-38.03	24.8        	-34.73
45:52.6     	-38.03	24.7        	-34.79
45:53.5     	-38.05	24.7        	-34.84
45:54.4     	-38.02	24.5        	-34.90
45:55.3     	-38.04	24.5        	-34.96
45:56.1     	-38.14	24.7        	-34.99
45:57.0     	-38.19	24.8        	-35.06
45:57.9     	-38.23	24.8        	-35.09
45:58.8     	-38.28	24.9        	-35.14
45:59.7     	-38.34	25.1        	-35.18
46:00.7     	-38.43	25.3        	-35.21
46:01.5     	-38.51	25.5        	-35.25
46:02.5     	-38.52	25.5        	-35.28
46:03.4     	-38.58	25.8        	-35.34
46:04.2     	-38.57	25.7        	-35.37
46:05.1     	-38.64	25.9        	-35.41
46:06.0     	-38.67	26.1        	-35.46
46:06.7     	-38.69	26.1        	-35.46
46:06.9     	-38.71	26.1        	-35.47
46:07.8     	-38.79	26.3        	-35.49
46:08.7     	-38.86	26.5        	-35.52
46:09.5     	-38.90	26.6        	-35.60
46:10.4     	-38.93	26.6        	-35.64
46:11.4     	-38.96	26.7        	-35.69
46:12.3     	-39.02	26.8        	-35.71
46:13.2     	-39.04	26.9        	-35.73
46:14.1     	-39.05	27.0        	-35.76
46:15.0     	-39.01	26.8        	-35.82
46:15.9     	-38.98	26.7        	-35.86
46:16.8     	-38.96	26.6        	-35.91
46:17.6     	-39.02	26.7        	-35.95
46:18.5     	-39.13	27.0        	-36.00
46:19.4     	-39.14	27.0        	-36.04
46:20.3     	-39.13	27.0        	-36.11
46:21.2     	-39.16	26.9        	-36.14
46:22.2     	-39.21	27.1        	-36.15
46:23.1     	-39.31	27.4        	-36.23
46:24.0     	-39.41	27.6        	-36.24
46:24.9     	-39.47	27.8        	-36.25
46:25.7     	-39.54	28.1        	-36.27
46:26.6     	-39.65	28.4        	-36.30
46:27.5     	-39.71	28.6        	-36.33
46:28.4     	-39.74	28.6        	-36.35
46:29.3     	-39.82	28.8        	-36.43
46:30.2     	-39.92	28.9        	-36.47
46:31.1     	-39.91	29.0        	-36.51
46:31.7     	-39.91	29.0        	-36.51
46:32.0     	-39.94	28.9        	-36.54
46:32.9     	-39.92	28.6        	-36.60
46:33.8     	-39.99	28.7        	-36.64
46:34.7     	-40.06	28.8        	-36.67
46:35.6     	-40.07	28.8        	-36.72
46:36.5     	-40.11	28.8        	-36.76
46:37.4     	-40.18	28.9        	-36.85
46:38.3     	-40.22	28.7        	-36.91
46:39.2     	-40.21	28.6        	-36.96
46:40.1     	-40.25	28.4        	-37.01
46:41.0     	-40.28	28.6        	-37.01
46:41.9     	-40.30	28.5        	-37.04
46:42.7     	-40.37	28.6        	-37.07
46:43.7     	-40.30	28.3        	-37.10
46:44.6     	-40.43	28.7        	-37.14
46:45.5     	-40.47	28.7        	-37.18
46:46.4     	-40.54	28.7        	-37.22
46:47.3     	-40.59	28.8        	-37.25
46:48.1     	-40.61	28.9        	-37.29
46:49.7     	-40.63	28.9        	-37.29
46:50.0     	-40.68	29.0        	-37.41
46:50.8     	-40.74	28.8        	-37.46
