Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
06:30.2     	14.16 	65.9    	14.33
06:31.1     	14.18 	66.3    	14.33
06:32.0     	14.23 	66.5    	14.33
06:32.8     	14.25 	66.9    	14.34
06:33.7     	14.27 	66.7    	14.34
06:34.7     	14.29 	67.5    	14.35
06:35.5     	14.28 	66.0    	14.35
06:36.4     	14.25 	66.2    	14.35
06:37.3     	14.28 	67.6    	14.35
06:38.2     	14.35 	66.0    	14.36
06:39.2     	14.36 	65.4    	14.37
06:40.1     	14.34 	65.3    	14.37
06:40.9     	14.34 	65.6    	14.38
06:41.8     	14.35 	65.8    	14.38
06:42.7     	14.30 	65.4    	14.38
06:43.6     	14.25 	65.5    	14.38
06:44.5     	14.23 	65.6    	14.38
06:45.4     	14.23 	65.6    	14.38
06:46.3     	14.23 	65.6    	14.37
06:47.2     	14.24 	66.3    	14.37
06:48.1     	14.24 	65.8    	14.37
06:48.9     	14.21 	66.0    	14.37
06:49.9     	14.21 	65.8    	14.36
06:50.8     	14.19 	65.8    	14.36
06:51.6     	14.19 	65.8    	14.36
06:52.5     	14.20 	66.0    	14.35
06:53.5     	14.22 	66.0    	14.35
06:54.4     	14.22 	66.1    	14.35
06:55.3     	14.22 	66.7    	14.35
06:56.2     	14.22 	66.8    	14.35
06:57.1     	14.19 	66.0    	14.34
06:58.0     	14.11 	66.1    	14.33
06:58.9     	14.09 	66.4    	14.33
06:59.7     	14.08 	66.2    	14.32
07:00.6     	14.09 	66.1    	14.31
07:01.5     	14.09 	66.1    	14.30
07:02.4     	14.10 	66.1    	14.29
07:03.3     	14.10 	66.4    	14.29
07:04.2     	14.11 	67.2    	14.28
07:05.1     	14.20 	68.6    	14.29
07:06.0     	14.24 	66.7    	14.29
07:06.9     	14.23 	66.1    	14.29
07:07.9     	14.23 	66.3    	14.30
07:08.7     	14.22 	66.4    	14.30
07:09.6     	14.22 	66.5    	14.30
07:10.6     	14.26 	67.3    	14.31
07:11.4     	14.29 	67.3    	14.31
07:12.3     	14.28 	66.0    	14.32
07:13.2     	14.23 	66.2    	14.32
07:14.1     	14.25 	67.3    	14.32
07:15.0     	14.29 	66.8    	14.32
07:15.9     	14.27 	66.6    	14.33
07:16.7     	14.30 	67.3    	14.34
07:17.6     	14.26 	66.0    	14.34
07:18.5     	14.19 	66.2    	14.33
07:19.4     	14.19 	66.7    	14.33
07:20.4     	14.21 	66.8    	14.33
07:21.3     	14.24 	66.8    	14.34
07:22.2     	14.29 	67.4    	14.34
07:23.1     	14.31 	67.5    	14.35
07:24.0     	14.37 	68.0    	14.36
07:24.8     	14.42 	67.7    	14.37
07:25.7     	14.46 	68.3    	14.39
07:26.7     	14.46 	68.0    	14.40
07:27.5     	14.46 	68.1    	14.42
07:28.4     	14.42 	66.7    	14.42
07:29.3     	14.36 	66.1    	14.42
07:30.2     	14.24 	66.1    	14.41
07:31.1     	14.16 	66.1    	14.40
07:32.0     	14.26 	66.0    	14.39
07:32.8     	14.13 	65.9    	14.38
07:33.1     	14.17 	65.9    	14.39
07:33.8     	14.19 	67.3    	14.38
07:34.7     	14.23 	66.2    	14.37
07:35.6     	14.17 	66.1    	14.37
07:36.5     	14.14 	66.2    	14.36
07:37.4     	14.12 	67.0    	14.35
07:38.3     	14.18 	66.7    	14.35
07:39.2     	14.17 	66.7    	14.34
07:40.1     	14.20 	67.2    	14.34
07:40.9     	14.25 	68.5    	14.35
07:41.8     	14.31 	67.5    	14.35
07:42.7     	14.32 	67.2    	14.35
07:43.6     	14.28 	67.0    	14.36
07:44.5     	14.28 	66.9    	14.36
07:45.4     	14.28 	66.8    	14.36
07:46.3     	14.25 	66.4    	14.36
07:47.3     	14.22 	66.7    	14.35
07:48.2     	14.24 	67.4    	14.36
07:49.0     	14.28 	66.2    	14.36
07:49.9     	14.21 	66.6    	14.35
07:50.8     	14.21 	66.5    	14.35
07:51.7     	14.16 	66.3    	14.34
07:52.6     	14.05 	66.1    	14.33
07:53.5     	14.06 	67.1    	14.32
07:54.4     	14.05 	67.1    	14.31
07:55.3     	14.09 	67.3    	14.31
07:56.2     	14.14 	66.9    	14.30
07:57.1     	14.18 	67.8    	14.30
07:58.0     	14.21 	66.6    	14.30
07:58.9     	14.18 	66.7    	14.30
07:59.7     	14.18 	67.0    	14.30
08:00.6     	14.15 	66.5    	14.29
08:01.5     	14.19 	67.7    	14.30
08:02.4     	14.24 	66.3    	14.30
08:03.4     	14.21 	66.7    	14.30
08:04.3     	14.27 	68.4    	14.31
08:05.2     	14.35 	69.3    	14.33
08:06.1     	14.36 	68.0    	14.33
08:07.0     	14.31 	66.4    	14.34
08:07.8     	14.34 	67.4    	14.35
08:08.7     	14.25 	65.7    	14.34
08:09.6     	14.17 	66.0    	14.34
08:10.5     	14.13 	66.2    	14.33
08:11.4     	14.12 	66.9    	14.33
08:12.3     	14.13 	66.4    	14.32
08:13.2     	14.13 	66.3    	14.32
08:14.1     	14.13 	66.3    	14.31
08:15.0     	14.15 	66.4    	14.31
08:15.8     	14.18 	66.4    	14.31
08:16.7     	14.20 	66.4    	14.31
08:17.8     	14.23 	67.3    	14.31
08:18.6     	14.32 	68.5    	14.33
08:19.5     	14.34 	67.5    	14.33
08:20.4     	14.33 	67.5    	14.34
08:21.3     	14.36 	68.4    	14.35
08:22.2     	14.40 	68.8    	14.36
08:23.1     	14.42 	69.1    	14.37
08:23.9     	14.47 	69.2    	14.39
08:24.9     	14.44 	67.5    	14.40
08:25.8     	14.39 	66.7    	14.40
08:26.6     	14.34 	67.0    	14.40
08:27.5     	14.36 	67.1    	14.41
08:28.4     	14.34 	66.7    	14.41
08:29.3     	14.27 	66.6    	14.41
08:30.4     	14.19 	66.8    	14.41
08:31.2     	14.31 	67.7    	14.41
08:32.1     	14.33 	66.9    	14.41
