alt_of_detection_km,lat_of_detection,lon_of_detection,vert_wavelength_km,horiz_wavelength_km,propagation_dir,axial_ratio,int_vert_group_vel_ms,int_horiz_group_vel_ms,int_vert_phase_spd_ms,int_horiz_phase_spd_ms,degreeofpolarization,stokes_param_Q
17.795,46.543889,-113.56302,1.60240168476881,752.944678576165,125.202316710151,1.10631469020766,-0.00532349675400976,2.50143181353897,0.0290963034434072,13.6719195019516,0.930447008181538,1.89837726993386
17.8925,46.542865,-113.562173,0.88902513302037,255.660973458032,113.415877491875,1.22995072138868,-0.0060833683601167,1.74942171945953,0.0179469021732336,5.16107172873351,0.986349969154766,0.489631569621416
26.0025,46.547255,-113.668434,1.11224744482653,10.2969539801441,114.546485369221,7.95099737586394,-0.142851927975076,1.32249324120824,0.145147905073297,1.34374891648968,0.944255135549073,0.657089944745181
17.795,46.544,-113.56,1.6024,729.65,125.2,1.1063,-0.0054935,2.5014,0.030025,13.672,0.93045,1.8984
17.892,46.543,-113.56,0.88903,247.75,113.42,1.23,-0.0062776,1.7494,0.01852,5.1611,0.98635,0.48963
26.003,46.547,-113.67,1.1122,9.9783,114.55,7.951,-0.14741,1.3225,0.14978,1.3437,0.94426,0.65709
