Time [mm:ss]	T [°C]	U [%r H] 	Tu Cap [°C]
10:49.1     	14.34 	74.3     	17.04
10:50.0     	14.27 	74.2     	17.05
10:50.9     	14.20 	74.3     	17.05
10:51.9     	14.14 	74.3     	17.05
10:52.8     	14.09 	74.3     	17.05
10:53.6     	14.09 	74.5     	17.05
10:54.5     	14.09 	74.4     	17.05
10:55.4     	14.07 	74.2     	17.05
10:56.3     	14.07 	74.2     	17.04
10:57.2     	14.07 	74.3     	17.04
10:58.1     	14.09 	74.4     	17.03
10:59.0     	14.13 	74.4     	17.03
10:59.9     	14.17 	74.4     	17.03
11:00.8     	14.21 	74.5     	17.03
11:01.6     	14.23 	74.6     	17.03
11:02.5     	14.23 	74.6     	17.04
11:03.4     	14.24 	74.7     	17.04
11:04.3     	14.27 	75.1     	17.04
11:05.3     	14.29 	75.4     	17.04
11:06.2     	14.40 	75.9     	17.04
11:07.1     	14.55 	76.4     	17.04
11:08.0     	14.73 	77.0     	17.04
11:08.9     	14.84 	78.2     	17.05
11:09.7     	14.98 	78.5     	17.05
11:10.6     	15.07 	77.8     	17.06
11:11.5     	15.07 	76.5     	17.07
11:12.4     	14.99 	75.5     	17.07
11:13.3     	14.93 	75.0     	17.08
11:14.2     	14.86 	74.8     	17.08
11:15.1     	14.72 	73.9     	17.09
11:16.0     	14.52 	72.9     	17.09
11:16.9     	14.33 	72.7     	17.08
11:17.7     	14.19 	72.9     	17.06
11:18.6     	14.09 	73.3     	17.05
11:19.6     	14.04 	73.3     	17.04
11:20.5     	14.03 	73.4     	17.03
11:21.4     	14.06 	73.4     	17.04
11:22.3     	14.11 	73.2     	17.04
11:23.2     	14.15 	73.3     	17.05
11:24.1     	14.26 	73.7     	17.06
11:25.0     	14.25 	73.3     	17.07
11:25.9     	14.22 	73.3     	17.08
11:26.8     	14.23 	73.8     	17.09
11:27.7     	14.30 	74.6     	17.10
11:28.5     	14.43 	75.2     	17.11
11:29.4     	14.54 	74.9     	17.13
11:30.3     	14.54 	74.0     	17.14
11:31.2     	14.45 	72.9     	17.16
11:32.1     	14.37 	72.7     	17.18
11:33.1     	14.30 	72.3     	17.20
11:33.9     	14.25 	72.2     	17.21
11:34.9     	14.20 	71.9     	17.22
11:35.8     	14.17 	72.4     	17.23
11:36.6     	14.22 	73.8     	17.25
11:37.5     	14.21 	73.5     	17.26
11:38.4     	14.22 	74.8     	17.27
11:39.3     	14.21 	75.9     	17.28
11:40.2     	14.20 	74.9     	17.28
11:41.1     	14.16 	74.1     	17.29
11:41.9     	14.13 	73.8     	17.29
11:42.9     	14.10 	73.4     	17.30
11:43.8     	14.08 	73.2     	17.31
11:44.6     	14.07 	73.2     	17.31
11:45.6     	14.07 	73.5     	17.32
11:46.5     	14.09 	74.0     	17.32
11:47.4     	14.13 	74.1     	17.32
11:48.3     	14.15 	73.8     	17.32
11:49.2     	14.16 	73.6     	17.33
11:50.0     	14.17 	73.4     	17.33
11:50.9     	14.22 	73.4     	17.34
11:51.9     	14.29 	75.3     	17.34
11:52.7     	14.55 	77.0     	17.35
