alt_of_detection_km,lat_of_detection,lon_of_detection,vert_wavelength_km,horiz_wavelength_km,propagation_dir,axial_ratio,int_vert_group_vel_ms,int_horiz_group_vel_ms,int_vert_phase_spd_ms,int_horiz_phase_spd_ms,degreeofpolarization,stokes_param_Q
25.5925,46.981405,-116.784552,2.22275161712261,110.504362880946,73.2742890647809,2.66820191672534,-0.0863400515884199,4.29240600631628,0.100449513597122,4.99385960007537,0.858122509448226,0.407745061822153
25.945,46.982084,-116.79226,1.09430991042494,78.762219403562,186.579773309334,1.9999686311378,-0.0278008740294633,2.00094920009369,0.0370682196443615,2.66796016440617,0.963414321233299,1.49259066650124
