alt,u,v,temp,bv2
20454,0.234883647757128,0.890962489602319,-2.98114832535904,0.000541753721517678
20458,0.242689883773721,0.899214885373251,-2.98794258373224,0.00054145440015409
20462,0.157776725178952,0.869640995659318,-2.99473684210545,-0.00150537634408611
20466,0.0728635665841821,0.840067105945387,-2.90143540669876,-0.00096488940114967
20470,-0.0189057771295342,1.08802649620026,-2.90813397129206,0.000542502425019144
20474,-0.103301730739249,1.05663567459643,-2.91483253588536,-0.000964672846228111
20478,-0.187621506700511,1.02492387985541,-2.82133971291886,-0.000965623367291488
20482,-0.179890797316528,1.03228519796332,-2.82784688995235,-0
20486,-0.264303814432312,1.00055187680562,-2.83425837320595,0.000544913515399167
20490,-0.256759587357378,1.00787014208017,-2.84066985645953,0.00054461069322838
20494,-0.341194919848412,0.975791410209975,-2.84708133971312,-0.0015100154083205
20498,-0.425589314009928,0.943542157925251,-2.75339712918679,-0.00151234567901236
20502,-0.418026074091872,0.950342868068823,-2.75961722488059,0.000545974986911853
20506,-0.60196666580765,1.14662099659356,-2.76583732057436,0.000545670984148151
20510,-0.68569195786174,1.11241971507231,-2.77205741626815,-0
20514,-0.495353612623049,1.2002394264738,-2.77827751196193,-0.000966149275559668
20518,-0.396417501811557,1.24718769231969,-2.68440191387582,-0.000967102709827516
20522,-0.20597333044587,1.33450171943891,-2.69052631578969,-0
20526,-0.123548893201919,1.65838514790036,-2.69665071770358,0.000548110384709046
20529,-0.0253614767541563,1.70654695581372,-2.70267942583754,-0.000966879153061172
20533,0.163364285303844,1.79694582252841,-2.6087081339715,-0.00151702786377711
20537,0.261422355767493,1.84486387882737,-2.61464114832557,0.000549184359801628
20541,0.333794903227307,2.17890595911487,-2.62057416267963,0.000548876773536848
20545,0.431069564557632,2.22802496476389,-2.62650717703369,-0
20549,0.618223630517878,2.32098108509182,-2.63244019138776,0.000550262551881531
20553,0.715459432095217,2.36989436017306,-2.63837320574182,0.000549953757026676
20557,0.902487910284579,2.46260430799429,-2.64430622009588,-0
20561,0.962628170862784,2.80957473678616,-2.65014354067004,-0.000966536353152265
20565,1.05895946438806,2.85963561093471,-2.55598086124422,-0.000967490551917326
20569,1.24439141033218,2.95509553505722,-2.56181818181837,-0
20573,1.34068844496427,3.00494684607419,-2.56765550239253,0.000552431686744334
20577,1.52599871139725,3.10015828489831,-2.5734928229667,0.000552120453240997
20581,1.62211731521844,3.14994110274423,-2.57933014354086,-0
20585,1.66867704998846,3.51102396778034,-2.58497607655521,0.000553522679889283
20589,1.76400533186455,3.56179787895389,-2.59062200956957,0.000553210216214364
20593,1.77094837420827,3.56559347900154,-2.59626794258392,-0
20597,1.91713236171601,3.3014981429615,-2.60191387559827,0.000554617990751159
20601,1.92387270038683,3.30500669476869,-2.60755980861263,0.000554304289596709
20605,1.93047221435819,3.30810530482711,-2.61311004784708,-0
20609,1.93698300260185,3.31116806736462,-2.61866028708153,0.000555717645011634
20613,2.07802132194406,3.04372230922909,-2.62430622009588,0.000555402699011707
20617,2.08415744520187,3.04642121603208,-2.62995215311025,-0
20621,2.09014308047224,3.04871888613922,-2.6355980861246,0.000556821668557788
20625,2.00614653733913,3.00691816618571,-2.64114832535905,0.000556505470287862
20629,2.01185072315623,3.00888597374374,-2.6466985645935,-0
20633,2.14652384825061,2.73979972378139,-2.65224880382795,0.000557930087482644
20637,2.15197072200082,2.74111068877491,-2.6577990430624,0.000557612629459036
20641,2.15714966368451,2.74231880482918,-2.66334928229686,-0
20645,2.16215059604052,2.74345680114452,-2.66889952153131,0.000559042928086604
20649,2.29145744099731,2.47113052744783,-2.67444976076575,0.000558724202765883
20653,2.29628566515241,2.47165513075276,-2.6800000000002,-0
20657,2.30084550819661,2.47207850219627,-2.68555023923465,0.000560160216881071
20661,2.30522745037639,2.47243179662565,-2.6911004784691,0.000559840216659456
20665,2.21807788888867,2.43180958496604,-2.69665071770354,-0
20669,2.34120248404333,2.15782272039012,-2.70229665071789,0.000561281980589652
20673,2.43711348723735,2.19625973603591,-2.70784688995234,0.000560960697802412
20677,2.53284747123879,2.23462523128542,-2.71339712918679,-0
20681,2.62849939203207,2.27241885860558,-2.71894736842123,0.000562408246149901
20685,2.84085705612737,2.02796169992139,-2.72459330143559,0.000562085673070741
20689,2.93682332463398,2.06400002929317,-2.73023923444995,-0
20693,2.94008019115394,2.06203625011268,-2.7358851674643,0.000563539040717228
20697,3.03579447118018,2.09741690247653,-2.74162679425856,0.000563215169557667
20701,3.13144623239008,2.13251636334416,-2.74736842105281,-0
20705,3.34142094872347,1.87687132888229,-2.75311004784707,-0
20709,3.43733998169326,1.90991911266319,-2.75894736842123,0.000564674391664939
20713,3.53312008618005,1.94263565968722,-2.76478468899539,0.000564349214573688
20717,3.53536684167931,1.93944279749402,-2.77062200956956,-0
20721,3.63098787050075,1.97154745297983,-2.77645933014372,0.000565814326587006
20725,3.83828717796083,1.70441481828558,-2.78239234449778,0.000565487835649332
20729,3.93408764694275,1.73469053448762,-2.78832535885184,-0
20733,4.02990640770079,1.76442746402468,-2.79435406698582,0.000566958873302268
20737,4.12555077437644,1.79409215716762,-2.80038277511979,0.000566631060539348
20741,4.2210207469697,1.82368461391643,-2.80650717703367,-0
20745,4.22248243933389,1.81880894575055,-2.81263157894753,0.000568108059853122
20749,4.42739323151002,1.5385797779497,-2.81885167464132,0.000567778917221399
20754,4.31918525798219,1.84272348141676,-2.82507177033509,-0
20758,4.32046024657088,1.8373109515505,-2.83129186602886,0.000569261914511325
20762,4.32172155510067,1.83193228101818,-2.83770334928245,0.000568931433901847
20766,4.32298286363046,1.82655361048587,-2.84411483253604,-0
20770,4.20924098391692,2.12849543764862,-2.85062200956953,0.00057042046577828
20774,4.21035794479894,2.12284541640594,-2.85712918660302,0.000570088639016032
20778,4.21147490568097,2.11719539516327,-2.86373205741641,-0
20782,4.21263958651869,2.11131427880865,-2.87033492822981,0.000571583742387491
20786,4.21392274400803,2.10525276491436,-2.8769377990432,0.000571250561230727
20790,4.0948558335749,2.40446278598231,-2.88373205741642,-0
20794,4.09594995980289,2.39837133247748,-2.89052631578962,0.000572751773308094
20798,4.09704408603087,2.39227987897266,-2.89741626794273,0.000572417229447647
20802,4.09807801071547,2.38594385474323,-2.90430622009585,-0
20806,3.97354671445036,2.68274908989299,-2.91119617224896,0.000573924587745432
20810,3.97456521037935,2.6764532589461,-2.91827751196188,0.000573588672804029
20814,3.97551880958954,2.66991725690963,-2.92535885167479,-0
20818,3.97661619830179,2.66317203984946,-2.93253588516762,0.000575102215145983
20823,3.97761860652105,2.65641516065115,-2.93971291866045,0.000574764920677544
20827,3.84788847429917,2.95039116302287,-2.94698564593318,-0.00151937984496113
20831,3.84897820149835,2.94350837614138,-2.85435406698581,-0.000945454445237553
20835,3.667358837169,2.85527826064473,-2.86172248803845,0.000575946002686044
20839,3.48574414132902,2.76687026030822,-2.86909090909108,-0
20843,3.26311300691983,3.00982443354421,-2.87665071770351,-0
20847,3.08302423295648,2.91829499717197,-2.88421052631595,0.000577472027831453
20851,2.90301384674855,2.826820448497,-2.89177033492839,0.000577131948691925
20855,2.72322344803649,2.7352022720047,-2.89952153110064,-0
20860,2.6340638280281,2.68584592168646,-2.90727272727288,0.000578664273228976
20864,2.32362931753502,2.86816108218482,-2.91502392344513,0.000578322788804205
20868,2.14551406191584,2.77328171322428,-2.92296650717719,-0
20872,2.05727821092657,2.72223945894266,-2.93090909090925,0.00057986145181909
20876,1.87933583387626,2.62742301263533,-2.93885167464131,0.000579518553380601
20880,1.57141925546979,2.79350600799341,-2.94698564593318,-0.00152173913043485
20885,1.48421245315468,2.74102098846251,-2.85511961722504,-0.000943042159993756
20889,1.30798241631491,2.64319316635022,-2.86334928229681,0.000580719273030021
20893,1.00142795655132,2.79580180458098,-2.87167464114848,-0
20897,0.915334729876465,2.74146816513029,-2.88000000000016,0.000582270731558562
20901,0.74102316836643,2.64024495935537,-2.88832535885184,0.000581924978616714
20905,0.566883593942022,2.53908435176031,-2.89684210526332,-0
20910,0.351123761578821,2.72414459682679,-2.9053588516748,0.00058348289483972
20914,0.178790072086722,2.61973352506978,-2.91397129186618,0.000583135701261091
20918,0.222233133113049,2.94621622556845,-2.92267942583747,-0
20922,0.31143583315435,2.98854015360257,-2.93138755980876,0.000584700115580944
20926,0.487165665846478,3.08080516666298,-2.94019138755996,0.000584351472342762
