alt,u,v,temp,bv2
14515,0.854804852149382,2.36469288960159,2.16066985645931,0.000411873731283078
14519,0.738288723546198,2.34035947498984,2.16449760765548,0.00200342038777418
14522,0.714545868096941,2.35356510747511,2.06832535885164,0.00179413888397948
14526,0.598084627191,2.32931008061879,2.07215311004781,0.000206337517767427
14530,0.481623386285065,2.30505505376246,2.07588516746409,0.000412783614824923
14533,0.457880530835808,2.31826068624773,2.07961722488035,0.000413087803354321
14537,0.341808060751767,2.29315821306591,2.08325358851672,0.000206598207231994
14540,0.225735590667711,2.26805573988408,2.08688995215307,0.000206794233307759
14544,0.202476268534959,2.28042724404394,2.09052631578943,0.000413697527374589
14547,0.0868006373516081,2.25511456408003,2.0940669856459,0.000414003064855041
14551,-0.0288749938317494,2.22980188411612,2.09760765550236,0.000207056078822458
14554,-0.0518322395584292,2.2419498634938,2.10105263157892,0.000207252975157571
14558,-0.167209741388778,2.21640842083141,2.10449760765548,0.000414615495752062
14561,-0.282587243219119,2.19086697816902,2.10794258373203,0.000414922391176464
14565,-0.305246359592786,2.20278619484822,2.11129186602868,0.000415229741261242
14568,-0.420175986456961,2.17645915512759,2.11464114832533,0.000207669740646228
14572,-0.442387227864451,2.18759277474855,2.11779904306218,0.000207867806370843
14575,-0.557316854728622,2.16126573502792,2.12095693779901,0.000415845809458563
14579,-0.671955228826107,2.13469860505423,2.12411483253585,0.000416154529602598
14582,-0.475752114639789,1.59185437843428,2.12717703349279,0.000208132379426005
14586,-0.590935630299629,1.56692608265292,2.13023923444972,0.000208331329043208
14589,-0.705737612073985,1.54176761992903,2.13320574162676,0.000416773347081966
14593,-0.727087035567951,1.55246092196494,2.1361722488038,0.000417083446466534
14596,-0.841699986080961,1.52733239885158,2.13913875598082,0.000208597084106506
14600,-0.862568827262059,1.53717284516094,2.14200956937797,0.000208796923546227
14604,-0.976637439479536,1.51126422790363,2.1448803827751,0.000417705031672735
14607,-0.997253769070934,1.52120902265134,2.14755980861242,0.000418016519561688
14611,-0.811730879519573,0.980320479185329,2.15023923444973,0.000418328472358346
14615,-0.926158199576218,0.956150990988336,2.15291866028706,0.000209219927959355
14618,-0.946176003587052,0.96601285929038,2.15550239234447,0.00020942096314494
14622,-1.06006882970012,0.941689330310352,2.15808612440188,0.000418953776844581
14626,-1.07989815375823,0.951584432713386,2.16066985645929,0.000419267130626425
14630,-0.998932277019005,0.377245112859454,2.16315789473681,0.000419580953500999
14633,-1.0184900933534,0.386622494780394,2.16564593301433,0.000209846502413434
14637,-1.13216071576971,0.363265736040422,2.16803827751194,0.000210048744109468
