Time [mm:ss]	T [°C]	U [%r H]   	Tu Cap [°C]
07:53.7     	16.30 	57.4       	16.46
07:54.6     	16.47 	57.0       	16.52
07:55.4     	16.47 	54.3       	16.55
07:56.3     	16.49 	56.7       	16.61
07:57.2     	16.62 	58.4       	16.66
07:58.1     	16.68 	57.7       	16.75
07:59.0     	16.87 	56.7       	16.81
07:59.9     	16.74 	50.3       	16.81
08:00.8     	16.25 	51.5       	16.62
08:01.7     	16.16 	52.3       	16.68
08:02.6     	16.18 	52.4       	16.70
08:03.4     	16.29 	54.8       	16.79
08:04.4     	16.24 	53.5       	16.70
08:05.3     	16.27 	53.1       	16.71
08:06.2     	16.14 	54.7       	16.61
08:07.1     	16.31 	54.8       	16.66
08:08.0     	16.55 	57.5       	16.78
08:08.9     	16.81 	59.3       	16.81
08:09.8     	16.82 	53.7       	16.82
08:10.7     	16.50 	55.0       	16.67
08:11.5     	16.44 	57.8       	16.69
08:12.5     	16.61 	49.4       	16.86
08:13.4     	16.29 	47.3       	16.88
08:14.2     	16.02 	47.4       	16.87
08:15.1     	15.83 	47.6       	16.91
08:16.0     	15.85 	49.5       	16.75
08:16.9     	15.73 	49.9       	16.79
08:17.8     	15.81 	49.4       	16.78
08:18.7     	15.67 	52.3       	16.66
08:19.7     	15.80 	50.2       	16.71
08:20.6     	15.64 	49.8       	16.38
08:21.5     	15.41 	51.0       	16.36
08:22.3     	15.49 	50.7       	16.38
08:23.2     	15.57 	52.5       	16.39
08:24.1     	15.69 	53.0       	16.45
08:25.0     	15.74 	49.9       	16.42
08:25.9     	15.70 	51.1       	16.29
08:26.8     	15.57 	49.8       	16.30
08:27.7     	15.49 	49.4       	16.37
08:28.6     	15.57 	50.4       	16.34
08:29.5     	15.54 	50.3       	16.32
08:30.3     	15.47 	55.6       	16.23
08:31.2     	15.71 	54.6       	16.26
08:32.2     	15.99 	56.8       	16.34
08:33.1     	16.12 	54.2       	16.35
08:34.0     	16.19 	54.8       	16.35
08:34.9     	16.26 	53.7       	16.40
08:35.8     	16.35 	54.5       	16.42
08:36.7     	16.33 	54.7       	16.26
08:37.6     	16.13 	54.6       	16.29
08:38.4     	16.10 	54.1       	16.31
08:39.3     	16.11 	55.1       	16.34
08:40.2     	16.14 	55.7       	16.37
08:41.1     	16.23 	57.0       	16.41
08:42.0     	16.41 	60.8       	16.48
08:42.9     	16.60 	58.3       	16.53
08:43.8     	16.66 	59.8       	16.58
08:44.8     	16.92 	56.1       	16.72
08:45.7     	16.93 	58.8       	16.76
08:46.5     	16.97 	58.9       	16.81
08:47.4     	16.97 	55.1       	16.84
08:48.3     	16.89 	55.9       	16.87
08:49.2     	16.82 	55.1       	16.89
08:50.1     	16.82 	56.1       	16.93
08:51.0     	16.82 	55.6       	16.97
08:51.9     	16.83 	55.9       	16.96
08:52.8     	16.81 	57.2       	16.98
08:53.7     	16.78 	55.9       	16.98
08:54.6     	16.65 	61.8       	16.86
08:55.4     	16.70 	55.2       	16.89
08:56.3     	16.57 	55.4       	16.90
08:57.2     	16.43 	53.7       	16.91
08:58.1     	16.35 	51.8       	16.90
08:59.1     	16.13 	51.1       	16.90
09:00.0     	16.05 	51.1       	16.88
09:00.9     	16.11 	51.1       	16.99
09:01.8     	16.18 	51.5       	16.98
09:02.7     	16.02 	54.2       	16.78
09:03.5     	15.89 	51.1       	16.75
09:04.4     	15.81 	51.5       	16.71
09:05.3     	15.78 	54.7       	16.69
09:06.2     	15.90 	55.5       	16.68
09:07.1     	15.99 	56.1       	16.67
09:08.0     	15.98 	51.3       	16.65
09:08.9     	15.97 	49.9       	16.68
09:09.8     	15.86 	49.8       	16.67
09:10.7     	15.88 	53.5       	16.65
09:11.6     	15.95 	55.6       	16.64
09:12.5     	16.07 	54.7       	16.64
09:13.4     	16.08 	53.4       	16.62
09:14.3     	16.16 	53.5       	16.62
09:15.2     	16.07 	50.5       	16.61
09:16.1     	15.97 	49.9       	16.59
09:17.0     	15.82 	51.4       	16.54
09:17.9     	15.86 	55.0       	16.53
09:18.8     	15.90 	51.4       	16.51
09:19.6     	15.84 	52.0       	16.49
09:20.5     	15.80 	49.9       	16.47
09:21.4     	15.76 	52.8       	16.46
09:22.3     	15.76 	51.7       	16.43
09:23.2     	15.77 	53.9       	16.43
09:24.1     	15.84 	51.6       	16.41
09:25.0     	15.75 	51.5       	16.36
09:26.0     	15.75 	50.2       	16.34
09:26.9     	15.66 	49.8       	16.31
09:27.7     	15.65 	49.6       	16.28
09:28.7     	15.55 	50.2       	16.25
09:29.5     	15.63 	53.7       	16.34
09:30.4     	15.81 	51.4       	16.33
09:31.3     	15.77 	49.9       	16.17
09:32.2     	15.52 	51.5       	16.12
09:33.1     	15.60 	50.9       	16.17
09:34.0     	15.53 	49.1       	16.15
09:34.9     	15.45 	48.9       	16.11
09:35.7     	15.38 	49.5       	16.09
09:36.7     	15.36 	49.4       	16.08
09:37.6     	15.35 	49.6       	16.06
09:38.4     	15.38 	51.5       	16.05
09:39.3     	15.48 	52.6       	16.05
09:40.3     	15.54 	51.1       	16.04
09:41.2     	15.56 	53.2       	16.00
09:42.1     	15.68 	53.7       	16.01
09:43.0     	15.70 	50.3       	16.02
09:43.9     	15.64 	49.7       	16.02
09:44.8     	15.62 	51.1       	16.01
09:45.7     	15.64 	51.2       	16.07
09:46.5     	15.78 	51.9       	16.12
09:47.4     	15.84 	50.5       	16.11
