Time [mm:ss]	T [°C]	U [%r H]     	Tu Cap [°C]
43:57.6     	9.33  	50.3         	10.95
43:58.3     	9.28  	51.3         	10.91
43:59.1     	9.23  	51.4         	10.88
44:00.0     	9.19  	51.5         	10.86
44:00.9     	9.21  	51.4         	10.84
44:01.8     	9.18  	51.6         	10.82
44:02.8     	9.17  	51.7         	10.77
44:03.7     	9.14  	51.7         	10.74
44:04.8     	9.11  	51.7         	10.72
44:05.4     	9.08  	51.9         	10.69
44:06.3     	9.06  	51.9         	10.65
44:07.2     	9.04  	52.0         	10.61
44:08.1     	9.05  	51.9         	10.60
44:09.0     	9.05  	52.0         	10.57
44:09.9     	9.00  	52.2         	10.55
44:10.8     	8.98  	52.1         	10.51
44:11.7     	9.00  	51.7         	10.49
44:12.5     	8.95  	51.9         	10.47
44:13.5     	8.96  	51.8         	10.44
44:14.4     	8.90  	51.9         	10.41
44:15.3     	8.81  	52.3         	10.36
44:16.2     	8.79  	52.2         	10.32
44:17.1     	8.75  	52.3         	10.30
44:18.0     	8.73  	52.3         	10.27
44:18.9     	8.69  	52.5         	10.23
44:19.8     	8.65  	52.5         	10.21
44:20.6     	8.60  	52.8         	10.17
44:21.5     	8.58  	53.0         	10.13
44:22.4     	8.56  	53.1         	10.10
44:23.3     	8.48  	53.4         	10.06
44:24.5     	8.39  	53.7         	10.02
44:24.7     	8.39  	53.7         	10.01
44:25.2     	8.37  	53.7         	9.98
44:26.0     	8.34  	53.8         	9.95
44:27.0     	8.29  	53.9         	9.91
44:27.9     	8.24  	54.3         	9.86
44:28.7     	8.16  	55.0         	9.81
44:29.6     	8.10  	55.3         	9.75
44:30.5     	8.06  	55.5         	9.70
44:31.4     	8.09  	55.5         	9.66
44:32.3     	7.97  	56.1         	9.61
44:33.2     	7.89  	56.4         	9.56
44:34.0     	7.85  	56.5         	9.52
44:34.9     	7.78  	56.8         	9.47
44:35.9     	7.76  	56.8         	9.43
44:36.8     	7.70  	56.9         	9.39
44:37.7     	7.65  	57.1         	9.34
44:38.6     	7.60  	57.3         	9.29
44:39.5     	7.54  	57.5         	9.24
44:40.4     	7.50  	57.6         	9.19
44:41.3     	7.42  	57.8         	9.15
44:42.4     	7.34  	57.8         	9.11
44:43.0     	7.38  	57.9         	9.07
44:43.9     	7.28  	58.2         	9.02
44:44.8     	7.25  	58.3         	8.97
44:45.7     	7.21  	58.4         	8.93
44:46.7     	7.16  	58.6         	8.89
44:47.5     	7.12  	58.7         	8.85
44:48.4     	7.09  	58.8         	8.81
44:49.4     	7.08  	58.8         	8.76
44:50.2     	6.96  	59.2         	8.71
44:51.1     	6.90  	59.3         	8.68
44:52.0     	6.88  	59.4         	8.63
44:52.9     	6.79  	59.7         	8.59
44:53.8     	6.78  	59.7         	8.56
44:54.7     	6.74  	60.1         	8.52
44:55.5     	6.68  	60.1         	8.49
44:56.4     	6.66  	60.2         	8.44
44:57.3     	6.63  	60.2         	8.39
44:58.3     	6.57  	60.5         	8.32
44:59.2     	6.55  	60.3         	8.29
45:00.1     	6.52  	60.5         	8.24
45:01.0     	6.54  	60.3         	8.21
45:01.9     	6.45  	60.7         	8.18
45:02.8     	6.40  	60.9         	8.13
45:03.9     	6.36  	60.9         	8.18
45:04.5     	6.30  	61.7         	8.05
45:05.4     	6.28  	61.2         	8.00
45:06.3     	6.26  	61.2         	7.96
45:07.2     	6.23  	61.3         	7.91
45:08.2     	6.17  	61.5         	7.85
45:09.0     	6.11  	61.6         	7.80
45:09.9     	6.06  	61.7         	7.77
45:10.9     	6.02  	61.8         	7.74
45:11.7     	5.99  	61.9         	7.70
45:12.6     	5.98  	61.9         	7.65
45:13.5     	5.93  	61.9         	7.61
45:14.4     	5.90  	61.9         	7.56
45:15.3     	5.84  	62.0         	7.52
45:16.2     	5.74  	62.3         	7.47
45:17.0     	5.67  	62.6         	7.42
45:17.9     	5.60  	62.8         	7.39
45:18.9     	5.53  	63.0         	7.36
45:19.8     	5.45  	63.4         	7.35
45:20.7     	5.47  	63.3         	7.31
45:21.6     	5.44  	63.4         	7.28
45:22.5     	5.36  	63.7         	7.25
45:23.4     	5.27  	64.0         	7.22
45:24.0     	5.18  	64.0         	7.22
45:24.3     	5.20  	64.5         	7.13
45:25.1     	5.22  	64.0         	7.10
45:26.0     	5.17  	64.1         	7.06
45:26.9     	5.23  	63.9         	7.01
45:27.8     	5.13  	64.2         	6.96
45:28.7     	5.04  	64.4         	6.92
45:29.6     	5.06  	64.3         	6.88
45:30.6     	5.03  	64.4         	6.85
45:31.5     	5.01  	64.4         	6.81
45:32.4     	4.91  	64.8         	6.77
45:33.2     	4.82  	65.2         	6.72
45:34.1     	4.77  	65.3         	6.67
45:35.0     	4.77  	65.3         	6.62
45:35.9     	4.76  	65.3         	6.60
45:36.8     	4.73  	65.5         	6.56
45:37.7     	4.68  	65.7         	6.52
45:38.5     	4.64  	66.0         	6.47
45:39.4     	4.55  	66.3         	6.44
45:40.4     	4.55  	66.3         	6.42
45:41.3     	4.56  	66.2         	6.38
45:42.2     	4.57  	66.2         	6.34
45:43.1     	4.54  	66.4         	6.28
45:44.0     	4.49  	66.7         	6.22
45:44.9     	4.45  	66.8         	6.16
45:45.8     	4.38  	67.2         	6.11
45:46.6     	4.33  	67.4         	6.07
45:47.5     	4.27  	67.7         	6.01
45:48.4     	4.22  	67.9         	5.98
45:49.5     	4.17  	67.5         	6.01
45:50.2     	4.27  	67.4         	6.01
45:51.2     	4.05  	69.3         	5.87
45:52.1     	4.06  	68.7         	5.72
45:52.5     	4.05  	68.1         	5.72
45:53.0     	4.06  	68.8         	5.79
45:53.9     	4.07  	68.3         	5.76
45:54.8     	4.07  	68.1         	5.71
45:55.6     	4.06  	67.8         	5.66
45:56.5     	4.02  	67.6         	5.60
45:57.4     	3.97  	67.5         	5.55
45:58.3     	3.93  	67.5         	5.49
45:59.2     	3.87  	67.5         	5.45
46:00.1     	3.84  	67.6         	5.42
46:00.9     	3.79  	67.7         	5.37
46:02.0     	3.75  	67.8         	5.33
46:02.9     	3.70  	68.0         	5.30
46:03.7     	3.69  	67.9         	5.28
46:04.6     	3.69  	67.9         	5.26
46:05.5     	3.67  	68.0         	5.22
46:06.4     	3.66  	68.0         	5.17
46:07.3     	3.63  	68.0         	5.12
46:08.4     	3.59  	68.2         	5.09
46:09.0     	3.49  	68.6         	5.06
46:09.9     	3.42  	68.8         	5.02
46:10.8     	3.36  	69.0         	4.97
46:11.7     	3.31  	69.2         	4.93
46:12.7     	3.26  	69.3         	4.88
46:13.6     	3.22  	69.3         	4.86
46:14.5     	3.20  	69.4         	4.84
46:15.4     	3.18  	69.4         	4.80
46:16.3     	3.14  	69.5         	4.77
46:17.1     	3.13  	69.5         	4.73
46:18.0     	3.09  	69.7         	4.70
46:18.9     	3.07  	69.7         	4.66
46:19.8     	3.05  	69.7         	4.65
46:20.7     	3.02  	69.8         	4.62
46:21.6     	2.95  	70.1         	4.58
46:22.5     	2.90  	70.3         	4.54
46:23.5     	2.85  	70.3         	4.49
46:24.4     	2.78  	70.5         	4.44
46:25.2     	2.74  	70.5         	4.40
46:26.1     	2.70  	70.6         	4.36
46:27.0     	2.66  	70.6         	4.31
46:27.9     	2.66  	70.2         	4.27
46:28.8     	2.65  	70.1         	4.23
46:29.7     	2.64  	70.2         	4.20
46:30.8     	2.63  	70.2         	4.17
46:31.4     	2.59  	70.6         	4.14
46:32.4     	2.58  	70.8         	4.10
46:33.2     	2.54  	71.1         	4.07
46:34.1     	2.51  	71.3         	4.03
46:35.1     	2.45  	71.5         	3.99
46:36.0     	2.51  	71.4         	3.97
46:36.9     	2.42  	72.8         	3.94
46:37.8     	2.41  	73.8         	3.91
46:38.6     	2.37  	74.2         	3.87
46:39.5     	2.30  	74.5         	3.84
46:40.4     	2.25  	74.2         	3.82
46:41.3     	2.18  	74.2         	3.78
46:42.2     	2.14  	74.3         	3.76
46:43.1     	2.10  	74.4         	3.72
46:44.0     	2.04  	74.3         	3.68
46:44.9     	2.01  	74.1         	3.64
46:45.8     	1.93  	73.9         	3.60
46:46.7     	1.89  	73.6         	3.57
46:47.6     	1.87  	73.5         	3.52
46:48.5     	1.78  	73.7         	3.47
46:49.4     	1.77  	73.6         	3.43
46:50.3     	1.71  	74.0         	3.40
46:51.2     	1.69  	73.7         	3.37
46:52.1     	1.65  	73.8         	3.34
46:53.0     	1.69  	73.9         	3.31
46:53.2     	1.69  	73.9         	3.29
46:53.9     	1.55  	74.1         	3.25
46:54.7     	1.52  	74.1         	3.21
46:55.6     	1.55  	73.7         	3.17
46:56.8     	1.58  	73.4         	3.12
46:57.0     	1.58  	73.4         	3.21
46:57.5     	1.41  	74.5         	3.08
46:58.6     	1.28  	75.3         	2.96
46:59.0     	1.28  	75.3         	2.96
46:59.2     	1.31  	74.4         	2.99
47:00.1     	1.27  	74.3         	2.94
47:01.0     	1.19  	74.6         	2.89
47:02.3     	1.11  	74.9         	2.85
47:02.8     	1.35  	73.4         	2.80
47:03.8     	1.14  	74.2         	2.75
47:04.7     	1.00  	74.8         	2.71
47:05.5     	0.96  	74.9         	2.69
47:06.7     	0.93  	74.8         	2.66
47:07.3     	0.89  	75.2         	2.60
47:08.2     	0.82  	75.5         	2.55
47:09.1     	0.78  	75.7         	2.49
47:10.0     	0.74  	75.7         	2.43
47:10.8     	0.70  	75.8         	2.38
47:11.8     	0.64  	75.9         	2.35
47:12.7     	0.63  	76.0         	2.30
47:13.5     	0.60  	76.2         	2.24
47:14.4     	0.58  	76.1         	2.19
47:15.4     	0.54  	76.3         	2.13
47:16.3     	0.49  	76.4         	2.08
47:17.2     	0.41  	76.7         	2.02
47:18.1     	0.34  	77.0         	1.96
47:18.9     	0.26  	77.3         	1.90
47:19.8     	0.22  	77.2         	1.85
47:20.7     	0.15  	77.4         	1.81
47:21.6     	0.12  	77.1         	1.77
47:22.5     	0.05  	77.4         	1.73
47:23.4     	0.04  	76.6         	1.71
47:24.3     	0.04  	75.7         	1.64
47:24.9     	0.04  	75.7         	1.64
47:25.3     	0.01  	76.1         	1.61
47:26.2     	-0.02 	75.6         	1.56
47:27.0     	0.01  	75.2         	1.52
47:27.9     	-0.11 	75.6         	1.49
47:28.8     	-0.13 	75.5         	1.45
47:29.7     	-0.15 	75.4         	1.43
47:30.6     	-0.20 	75.7         	1.39
47:31.5     	-0.25 	75.9         	1.36
47:32.6     	-0.30 	75.6         	1.31
47:33.3     	-0.34 	76.3         	1.27
47:34.2     	-0.38 	77.0         	1.22
47:34.6     	-0.42 	77.0         	1.23
47:35.0     	-0.42 	76.5         	1.20
47:35.9     	-0.51 	76.7         	1.15
47:36.9     	-0.42 	75.5         	1.11
47:37.8     	-0.53 	75.7         	1.07
47:38.4     	-0.51 	75.8         	1.07
47:38.7     	-0.57 	75.5         	1.05
47:39.6     	-0.57 	75.0         	1.01
47:40.4     	-0.62 	74.9         	0.95
47:41.3     	-0.64 	74.7         	0.92
47:42.2     	-0.65 	74.7         	0.89
47:43.1     	-0.69 	74.9         	0.84
47:44.0     	-0.72 	74.9         	0.81
47:44.9     	-0.75 	74.7         	0.77
47:45.8     	-0.79 	74.7         	0.72
47:46.7     	-0.84 	74.4         	0.65
47:47.7     	-0.79 	73.0         	0.72
47:48.5     	-0.94 	74.3         	0.55
47:49.4     	-0.97 	73.5         	0.51
47:50.3     	-1.00 	72.7         	0.55
47:50.5     	-1.00 	73.3         	0.49
47:51.2     	-1.03 	73.4         	0.44
47:52.1     	-1.05 	73.3         	0.41
47:53.0     	-1.03 	73.0         	0.40
47:53.9     	-1.14 	73.5         	0.36
47:54.8     	-1.15 	73.5         	0.35
47:55.7     	-1.16 	73.6         	0.33
47:56.5     	-1.22 	74.0         	0.30
47:57.4     	-1.27 	74.2         	0.26
47:58.3     	-1.32 	74.6         	0.23
47:59.3     	-1.40 	74.7         	0.17
48:00.2     	-1.47 	74.9         	0.12
48:01.1     	-1.43 	74.5         	0.08
48:02.2     	-1.38 	74.5         	0.06
48:02.9     	-1.51 	74.9         	0.03
48:03.8     	-1.62 	75.3         	0.01
48:04.6     	-1.65 	75.3         	-0.02
48:05.5     	-1.68 	75.4         	-0.03
48:06.4     	-1.71 	75.5         	-0.06
48:07.3     	-1.76 	75.6         	-0.11
48:08.2     	-1.76 	75.3         	-0.15
48:09.3     	-1.76 	75.1         	-0.18
48:10.1     	-1.78 	74.9         	-0.21
48:11.2     	-1.80 	74.7         	-0.23
48:11.6     	-1.76 	74.7         	-0.23
48:11.9     	-1.86 	75.3         	--
48:12.3     	-1.95 	75.3         	--
48:13.4     	-1.95 	75.3         	--
48:13.6     	-2.00 	76.6         	-0.32
48:14.5     	-2.06 	75.3         	-0.33
48:15.4     	-2.06 	74.6         	-0.34
48:16.3     	-2.07 	74.2         	-0.34
48:17.2     	-2.11 	74.0         	-0.37
48:18.1     	-2.17 	74.6         	-0.40
48:18.9     	-2.20 	73.9         	-0.45
48:19.8     	-2.26 	73.9         	-0.49
48:21.0     	-2.31 	74.0         	-0.53
48:21.3     	-2.31 	74.0         	-0.53
48:21.7     	-2.37 	74.4         	-0.56
48:22.6     	-2.40 	74.3         	-0.60
48:23.3     	-2.37 	74.3         	-0.60
48:23.7     	-2.34 	74.2         	-0.67
48:24.4     	-2.54 	74.6         	-0.69
48:25.3     	-2.57 	74.6         	-0.74
48:26.2     	-2.59 	74.6         	-0.77
48:27.0     	-2.62 	74.5         	-0.81
48:27.9     	-2.65 	74.4         	-0.85
48:28.8     	-2.67 	74.2         	-0.81
48:29.7     	-2.72 	74.6         	-0.93
48:30.6     	-2.73 	74.0         	-0.97
48:31.5     	-2.80 	74.2         	-1.00
48:32.5     	-2.84 	74.0         	-1.03
48:33.4     	-2.85 	73.4         	-1.05
48:34.3     	-2.87 	72.7         	-1.09
48:35.1     	-2.82 	71.9         	-1.13
48:36.0     	-2.92 	71.5         	-1.16
48:36.9     	-2.85 	70.1         	-1.21
48:37.8     	-3.00 	69.9         	-1.24
48:38.7     	-3.07 	69.9         	-1.27
48:39.6     	-3.06 	69.7         	-1.29
48:40.5     	-3.13 	69.9         	-1.32
48:41.4     	-3.19 	68.8         	-1.34
48:42.3     	-3.22 	67.3         	-1.40
48:43.1     	-3.23 	66.0         	-1.44
48:44.1     	-3.26 	65.2         	-1.48
48:45.0     	-3.28 	64.8         	-1.50
48:45.9     	-3.27 	64.4         	-1.54
48:46.8     	-3.29 	64.3         	-1.55
48:47.7     	-3.35 	64.7         	-1.58
48:48.5     	-3.35 	64.1         	-1.60
48:49.5     	-3.36 	62.6         	-1.63
48:50.1     	-3.38 	61.2         	-1.60
48:50.4     	-3.41 	61.5         	-1.66
48:51.2     	-3.45 	60.0         	-1.68
48:52.1     	-3.47 	59.8         	-1.73
48:53.0     	-3.49 	58.3         	-1.78
48:53.9     	-3.47 	55.9         	-1.80
48:54.8     	-3.44 	53.9         	-1.84
48:55.8     	-3.48 	52.6         	-1.86
48:56.6     	-3.47 	51.5         	-1.88
48:57.5     	-3.49 	50.9         	-1.88
48:58.5     	-3.53 	50.7         	-1.89
48:59.1     	-3.57 	50.4         	-1.89
48:59.3     	-3.58 	51.2         	-1.93
49:00.2     	-3.63 	50.3         	-1.97
49:01.1     	-3.67 	49.6         	-2.02
49:02.0     	-3.70 	48.6         	-2.07
49:02.9     	-3.74 	48.0         	-2.13
49:03.8     	-3.77 	47.6         	-2.18
49:04.6     	-3.83 	47.3         	-2.21
49:05.5     	-3.88 	46.8         	-2.27
49:06.4     	-3.93 	46.0         	-2.33
49:07.4     	-3.98 	45.3         	-2.39
49:08.3     	-4.02 	43.9         	-2.42
49:09.2     	-4.06 	42.2         	-2.46
49:10.1     	-4.07 	40.3         	-2.50
49:11.0     	-4.07 	38.0         	-2.53
49:11.9     	-4.09 	36.6         	-2.57
49:12.7     	-4.11 	35.9         	-2.61
49:13.6     	-4.13 	36.1         	-2.64
49:14.5     	-4.18 	36.3         	-2.67
49:15.4     	-4.20 	36.6         	-2.71
49:16.3     	-4.25 	37.4         	-2.73
49:17.2     	-4.29 	38.0         	-2.74
49:18.1     	-4.32 	38.5         	-2.76
49:19.0     	-4.34 	39.0         	-2.78
49:19.3     	-4.34 	39.1         	-2.79
49:19.9     	-4.37 	39.5         	-2.82
49:20.8     	-4.40 	39.9         	-2.85
49:21.7     	-4.44 	40.4         	-2.86
49:22.6     	-4.48 	41.0         	-2.89
49:23.7     	-4.52 	41.2         	-2.92
49:24.4     	-4.56 	41.7         	-2.99
49:25.3     	-4.63 	42.1         	-3.03
49:26.1     	-4.66 	42.3         	-3.07
49:27.0     	-4.67 	42.3         	-3.11
49:28.0     	-4.69 	41.6         	-3.15
49:28.9     	-4.70 	40.9         	-3.19
49:29.8     	-4.71 	40.1         	-3.23
49:30.0     	-4.71 	39.7         	-3.23
49:30.7     	-4.75 	37.9         	-3.27
49:31.5     	-4.77 	36.3         	-3.36
49:32.4     	-4.81 	35.1         	-3.31
49:33.4     	-4.83 	34.2         	-3.34
49:34.2     	-4.81 	33.6         	-3.36
49:35.1     	-4.82 	32.7         	-3.40
49:36.0     	-4.93 	30.5         	-3.42
49:36.9     	-4.97 	28.5         	-3.46
49:37.8     	-4.99 	27.2         	-3.49
49:38.8     	-5.00 	25.9         	-3.46
49:39.0     	-5.00 	26.3         	-3.53
49:39.6     	-5.06 	25.7         	-3.56
49:40.5     	-5.08 	25.3         	-3.58
49:41.4     	-5.11 	25.2         	-3.60
49:42.3     	-5.14 	25.0         	-3.61
49:43.2     	-5.18 	24.3         	-3.64
49:44.1     	-5.21 	24.1         	-3.66
49:45.0     	-5.18 	23.6         	-3.69
49:45.9     	-5.18 	22.3         	-3.71
49:46.8     	-5.32 	20.8         	-3.75
49:47.6     	-5.35 	19.6         	-3.78
49:48.5     	-5.39 	18.9         	-3.81
49:49.5     	-5.39 	18.1         	-3.84
49:50.4     	-5.42 	17.3         	-3.86
49:51.7     	-5.45 	16.5         	-3.88
49:52.2     	-5.44 	16.1         	-3.90
49:53.0     	-5.45 	15.7         	-3.92
49:53.9     	-5.49 	16.1         	-3.94
49:54.9     	-5.52 	15.0         	-3.98
49:55.7     	-5.54 	14.8         	-4.01
49:56.6     	-5.56 	14.4         	-4.04
49:57.5     	-5.63 	14.0         	-4.09
49:58.4     	-5.65 	13.6         	-4.14
49:59.4     	-5.70 	13.1         	-4.17
50:00.3     	-5.70 	12.6         	-4.20
50:01.4     	-5.70 	12.1         	-4.23
50:02.0     	-5.74 	11.6         	-4.27
50:02.9     	-5.79 	11.2         	-4.29
50:03.8     	-5.77 	10.9         	-4.31
50:04.7     	-5.78 	10.6         	-4.33
50:05.6     	-5.81 	10.3         	-4.35
50:06.5     	-5.84 	10.0         	-4.39
50:07.4     	-5.83 	9.6          	-4.41
50:08.3     	-5.83 	9.4          	-4.44
50:09.1     	-5.82 	9.2          	-4.46
50:10.0     	-5.84 	9.1          	-4.49
50:11.0     	-5.85 	9.1          	-4.51
50:11.9     	-5.88 	9.4          	-4.51
50:12.8     	-5.91 	10.0         	-4.50
50:13.7     	-5.89 	10.7         	-4.50
50:14.5     	-5.89 	11.5         	-4.50
50:15.4     	-5.91 	12.2         	-4.50
50:16.4     	-5.95 	12.8         	-4.51
50:17.2     	-5.99 	13.6         	-4.53
50:18.1     	-6.03 	14.4         	-4.51
50:19.0     	-6.10 	15.5         	-4.59
50:19.9     	-6.15 	16.5         	-4.61
50:20.9     	-6.19 	17.7         	-4.63
50:21.8     	-6.24 	18.6         	-4.66
50:22.7     	-6.30 	19.4         	-4.70
50:23.5     	-6.35 	20.2         	-4.74
50:24.4     	-6.37 	20.8         	-4.78
50:25.3     	-6.41 	21.3         	-4.80
50:26.2     	-6.43 	21.6         	-4.83
50:27.1     	-6.41 	21.8         	-4.85
50:28.0     	-6.38 	21.9         	-4.87
50:28.9     	-6.38 	22.0         	-4.90
50:29.8     	-6.39 	22.1         	-4.94
50:30.7     	-6.40 	22.2         	-4.97
50:31.6     	-6.33 	22.2         	-4.99
50:32.5     	-6.39 	22.4         	-5.01
50:33.4     	-6.51 	22.7         	-4.99
50:34.3     	-6.57 	22.9         	-5.06
50:35.2     	-6.62 	23.0         	-5.10
50:36.1     	-6.70 	23.3         	-5.13
50:36.9     	-6.76 	23.7         	-5.15
50:37.8     	-6.81 	23.7         	-5.19
50:38.8     	-6.84 	23.7         	-5.24
50:39.7     	-6.90 	23.8         	-5.28
50:40.6     	-6.92 	23.7         	-5.32
50:41.9     	-6.94 	23.6         	-5.37
50:42.2     	-6.94 	23.6         	-5.37
50:42.3     	-7.02 	--           	-5.41
50:43.2     	-7.02 	23.7         	-5.46
50:44.2     	-7.03 	23.5         	-5.49
50:45.0     	-7.04 	23.3         	-5.52
50:45.9     	-7.07 	23.3         	-5.54
50:46.8     	-7.08 	23.2         	-5.56
50:47.7     	-7.11 	23.3         	-5.57
50:48.6     	-7.14 	23.4         	-5.60
50:49.6     	-7.18 	23.5         	-5.63
50:50.4     	-7.21 	23.5         	-5.65
50:51.3     	-7.21 	23.5         	-5.67
50:52.2     	-7.26 	23.2         	-5.70
50:53.1     	-7.31 	22.9         	-5.74
50:54.0     	-7.31 	22.7         	-5.78
50:54.9     	-7.34 	22.5         	-5.81
50:55.8     	-7.35 	22.4         	-5.83
50:56.7     	-7.37 	22.2         	-5.86
50:57.6     	-7.42 	22.1         	-5.90
50:58.4     	-7.43 	21.9         	-5.93
50:59.3     	-7.47 	21.9         	-5.97
51:00.3     	-7.51 	21.8         	-5.99
51:01.2     	-7.54 	21.8         	-6.01
51:02.1     	-7.57 	21.7         	-6.03
51:03.0     	-7.58 	21.6         	-6.07
51:03.8     	-7.61 	21.5         	-6.11
51:04.8     	-7.66 	21.5         	-6.14
51:05.7     	-7.70 	21.7         	-6.19
51:06.5     	-7.75 	21.9         	-6.24
51:07.4     	-7.76 	22.0         	-6.27
51:08.3     	-7.77 	22.0         	-6.28
51:09.2     	-7.82 	22.1         	-6.30
51:10.1     	-7.82 	22.1         	-6.31
51:11.1     	-7.84 	22.1         	-6.33
51:11.7     	-7.86 	22.1         	-6.33
51:11.9     	-7.86 	22.1         	-6.35
51:12.8     	-7.86 	22.0         	-6.37
51:13.7     	-7.89 	22.0         	-6.40
51:14.6     	-7.89 	22.0         	-6.41
51:15.5     	-7.91 	22.0         	-6.43
51:16.2     	-7.92 	22.0         	-6.43
51:16.4     	-7.93 	22.1         	-6.45
51:17.3     	-7.93 	22.2         	-6.47
51:18.2     	-7.97 	22.2         	-6.49
51:19.3     	-8.00 	22.2         	-6.51
51:19.9     	-8.02 	22.4         	-6.53
51:20.8     	-8.04 	22.4         	-6.54
51:21.8     	-8.07 	22.5         	-6.55
51:22.7     	-8.12 	22.6         	-6.59
51:23.6     	-8.15 	22.7         	-6.63
51:24.7     	-8.19 	22.6         	-6.55
51:25.3     	-8.25 	23.6         	-6.68
51:26.3     	-8.04 	23.4         	-6.70
51:27.2     	-8.20 	24.0         	-6.72
51:28.0     	-8.31 	24.4         	-6.74
51:28.9     	-8.31 	24.6         	-6.76
51:29.8     	-8.37 	24.9         	-6.78
51:30.7     	-8.41 	25.2         	-6.80
51:31.6     	-8.44 	25.4         	-6.84
51:32.6     	-8.46 	25.5         	-6.86
51:33.4     	-8.49 	25.8         	-6.90
51:34.6     	-8.53 	25.5         	-6.93
51:35.2     	-8.57 	26.2         	-6.96
51:36.1     	-8.61 	26.3         	-6.98
51:37.0     	-8.63 	26.3         	-7.03
51:37.9     	-8.70 	26.5         	-7.07
51:38.8     	-8.72 	26.6         	-7.10
51:39.7     	-8.79 	26.8         	-7.15
51:40.6     	-8.81 	26.9         	-7.19
51:41.4     	-8.87 	27.0         	-7.23
51:42.3     	-8.92 	27.1         	-7.27
51:43.2     	-8.94 	27.2         	-7.30
51:44.2     	-8.99 	27.4         	-7.32
51:45.1     	-8.99 	27.5         	-7.35
51:46.0     	-9.01 	27.6         	-7.38
51:46.8     	-9.08 	27.8         	-7.42
51:47.8     	-9.13 	27.9         	-7.45
51:48.7     	-9.15 	28.0         	-7.49
51:49.5     	-9.20 	28.2         	-7.53
51:50.4     	-9.22 	28.3         	-7.57
51:51.3     	-9.25 	28.2         	-7.53
51:52.2     	-9.31 	28.7         	-7.66
51:53.5     	-9.25 	29.3         	-7.80
51:54.0     	-9.42 	28.9         	-7.75
51:54.9     	-9.44 	28.8         	-7.79
51:55.8     	-9.37 	28.5         	-7.81
51:56.7     	-9.50 	28.8         	-7.84
51:57.6     	-9.54 	28.8         	-7.87
51:58.5     	-9.59 	29.1         	-7.91
51:59.4     	-9.65 	29.3         	-7.96
52:00.3     	-9.69 	29.5         	-8.05
52:00.9     	-9.72 	29.5         	-8.05
52:01.2     	-9.73 	29.5         	-8.04
52:02.1     	-9.73 	29.4         	-7.96
52:02.9     	-9.73 	29.3         	-7.88
52:03.4     	-9.73 	29.3         	-7.88
52:04.5     	--    	--           	--
52:04.7     	-9.80 	30.0         	-8.13
52:05.7     	-9.73 	29.2         	-8.16
52:06.6     	-9.86 	29.9         	-8.18
52:07.5     	-9.90 	30.0         	-8.07
52:08.4     	-9.94 	30.5         	-8.23
52:09.3     	-9.84 	30.0         	-8.27
52:10.2     	-10.00	30.5         	-8.30
52:10.8     	-10.16	30.9         	-8.30
52:11.0     	-10.05	30.7         	-8.37
52:11.9     	-10.11	30.8         	-8.44
52:12.8     	-10.14	31.0         	-8.50
52:13.7     	-10.16	31.1         	-8.52
52:14.6     	-10.17	30.8         	-8.54
52:15.5     	-10.23	31.4         	-8.57
52:16.4     	-10.27	31.6         	-8.60
52:17.3     	-10.30	31.8         	-8.63
52:18.3     	-10.33	32.0         	-8.67
52:19.1     	-10.36	32.2         	-8.70
52:20.0     	-10.37	32.3         	-8.74
52:20.9     	-10.38	32.4         	-8.78
52:21.8     	-10.40	32.5         	-8.82
52:22.7     	-10.42	32.5         	-8.86
52:23.6     	-10.46	32.6         	-8.90
52:24.4     	-10.51	32.9         	-8.94
52:25.3     	-10.57	33.7         	-8.96
52:26.2     	-10.63	34.5         	-8.98
52:27.1     	-10.69	35.3         	-9.03
52:28.1     	-10.75	36.0         	-9.08
52:29.0     	-10.78	36.7         	-9.14
52:29.7     	-10.82	36.7         	-9.14
52:29.9     	-10.81	36.9         	-9.15
52:30.9     	-10.66	37.7         	-9.22
52:31.0     	-10.66	37.7         	-9.18
52:31.7     	-10.77	37.0         	-9.21
52:32.5     	-10.91	37.6         	-9.24
52:33.7     	-10.89	38.3         	-9.27
52:34.3     	-11.00	38.7         	-9.29
52:35.2     	-11.02	39.2         	-9.32
52:36.1     	-11.00	39.8         	-9.35
52:36.5     	-10.98	39.8         	-9.35
52:37.0     	-11.10	40.8         	-9.32
52:37.9     	-11.12	41.6         	-9.40
52:38.9     	-11.16	41.8         	-9.42
52:39.7     	-11.08	41.8         	-9.46
52:40.7     	-11.13	42.2         	-9.49
52:42.0     	-11.18	42.6         	-9.53
52:42.4     	-11.23	43.4         	-9.58
52:43.3     	-11.25	44.6         	-9.53
52:44.2     	-11.23	45.1         	-9.65
52:45.1     	-11.36	46.5         	-9.71
52:46.0     	-11.52	48.1         	-9.76
52:46.8     	-11.48	49.0         	-9.80
52:48.0     	-11.45	49.9         	-9.85
52:48.2     	-11.45	49.9         	-9.76
52:48.6     	-11.68	52.2         	-9.89
52:49.6     	-11.87	55.4         	-10.02
52:49.8     	-11.87	51.8         	-9.93
52:50.5     	-11.76	51.7         	-9.97
52:51.4     	-11.76	51.4         	-10.01
52:52.3     	-11.78	51.2         	-10.03
52:53.2     	-11.82	51.1         	-10.06
52:54.1     	-11.84	50.8         	-10.09
52:54.9     	-11.86	50.6         	-10.12
52:55.2     	-11.86	50.3         	-10.11
52:55.8     	-11.88	50.1         	-10.14
